Order ID,Material Cost,Labor Cost,Total Price Charged
O000817,80.39,101.46,329.25
O000818,213.55,89.35,327.9
O000819,315.17,135.41,548.1600000000001
O000820,380.14,73.03,624.89
O000821,482.35,52.43,672.47
O000822,179.69,215.27,583.9300000000001
O000823,157.76,253.25,520.16
O000824,373.15,139.73,711.45
O000825,485.7,250.98,919.3599999999999
O000826,163.95,141.02,358.91
O000827,441.39,88.25,650.21
O000828,237.83,284.02,630.02
O000829,491.2,82.2,704.23
O000830,98.86,192.01,426.58000000000004
O000831,332.28,179.13,560.03
O000832,323.34,37.48,385.44
O000833,408.01,223.69,768.8900000000001
O000834,344.7,52.96,452.43999999999994
O000835,224.36,142.82,547.5
O000836,462.35,246.37,801.7
O000837,269.1,289.72,677.8100000000001
O000838,294.04,236.6,635.5699999999999
O000839,339.37,107.1,569.6700000000001
O000840,66.15,399.66,542.46
O000841,319.29,153.04,654.9200000000001
O000842,408.0,65.19,659.67
O000843,398.14,52.53,497.48999999999995
O000844,203.03,159.66,405.38
O000845,55.08,353.92,535.34
O000846,440.0,130.67,720.89
O000847,431.63,378.8,889.9200000000001
O000848,463.99,79.02,702.91
O000849,261.41,64.49,381.54
O000850,252.47,296.7,626.4499999999999
O000851,251.73,284.78,559.58
O000852,347.31,227.75,744.3299999999999
O000853,436.35,276.2,872.6999999999999
O000854,118.79,393.18,550.8100000000001
O000855,413.14,160.86,765.64
O000856,197.52,388.22,732.16
O000857,485.26,397.47,934.86
O000858,231.33,72.59,388.76
O000859,496.24,311.09,899.5999999999999
O000860,374.57,160.75,613.77
O000861,231.55,152.61,562.08
O000862,54.55,168.17,348.23999999999995
O000863,140.04,206.11,418.87
O000864,166.78,96.17,395.64
O000865,230.65,309.44,696.1
O000866,264.36,130.35,577.26
O000867,488.87,370.76,1028.62
O000868,262.48,93.07,493.5
O000869,75.1,117.7,268.85
O000870,313.59,151.86,587.5699999999999
O000871,130.56,99.97,344.38
O000872,239.09,143.35,573.9300000000001
O000873,492.17,200.07,748.36
O000874,228.33,229.36,608.0300000000001
O000875,190.64,46.39,374.56999999999994
O000876,303.06,362.25,718.6999999999999
O000877,168.8,245.09,564.36
O000878,331.49,183.66,538.43
O000879,314.38,94.66,496.92999999999995
O000880,62.53,126.89,323.17
O000881,367.73,267.94,785.4300000000001
O000882,377.54,272.35,778.1100000000001
O000883,54.78,226.99,317.12
O000884,317.82,136.59,485.80999999999995
O000885,368.4,40.51,446.84999999999997
O000886,57.87,113.32,330.39
O000887,85.36,233.08,343.13
O000888,418.19,76.84,579.76
O000889,129.73,343.77,664.7
O000890,487.85,66.1,730.6700000000001
O000891,289.13,41.99,438.26
O000892,495.58,389.19,953.0699999999999
O000893,465.51,186.38,765.48
O000894,188.85,230.0,574.37
O000895,154.8,61.98,296.87
O000896,145.32,139.31,438.73
O000897,193.62,108.89,395.94
O000898,187.89,199.41,534.03
O000899,465.49,244.33,825.01
O000900,60.51,183.42,438.93999999999994
O000901,295.51,219.59,658.3
O000902,54.73,191.39,304.82
O000903,332.73,61.12,569.98
O000904,478.68,374.59,921.3199999999999
O000905,96.52,61.45,218.12
O000906,494.98,231.55,915.76
O000907,345.84,210.58,660.1899999999999
O000908,461.6,196.93,748.71
O000909,301.39,145.33,491.25
O000910,192.98,106.81,343.29999999999995
O000911,255.82,369.79,678.4
O000912,51.5,101.81,261.29
O000913,146.34,304.11,570.37
O000914,449.76,333.17,887.6100000000001
O000915,394.52,106.47,664.9200000000001
O000916,74.72,257.18,461.30999999999995
O000917,413.03,136.08,635.34
O000918,256.58,389.38,797.9000000000001
O000919,136.63,359.69,665.6800000000001
O000920,275.81,235.41,623.73
O000921,490.4,280.81,960.6600000000001
O000922,121.94,177.15,435.61
O000923,235.69,117.02,431.78999999999996
O000924,498.88,321.84,890.88
O000925,384.91,377.16,842.97
O000926,457.22,86.7,665.7700000000001
O000927,377.16,314.99,884.96
O000928,458.64,216.04,739.0799999999999
O000929,279.42,375.51,771.19
O000930,441.39,87.58,660.73
O000931,258.96,216.86,527.61
O000932,154.84,267.13,552.4300000000001
O000933,109.5,210.15,518.97
O000934,305.1,337.04,741.96
O000935,460.35,112.18,736.1999999999999
O000936,307.95,378.39,841.4599999999999
O000937,168.73,45.8,310.67999999999995
O000938,104.22,90.24,392.96
O000939,401.15,152.69,698.9999999999999
O000940,134.99,214.73,534.96
O000941,340.66,261.53,744.69
O000942,157.29,202.65,463.03
O000943,146.09,162.7,331.14
O000944,375.51,373.06,890.4399999999999
O000945,290.17,84.07,438.98
O000946,197.38,93.81,327.15
O000947,377.64,378.75,834.8199999999999
O000948,140.31,261.3,594.29
O000949,397.43,178.25,703.97
O000950,307.89,288.28,778.66
O000951,119.84,110.87,262.14
O000952,67.19,291.57,428.51
O000953,259.05,197.54,618.62
O000954,67.78,319.0,445.39
O000955,153.97,322.42,674.61
O000956,399.86,91.56,629.9300000000001
O000957,112.89,325.92,571.79
O000958,359.51,113.36,532.94
O000959,56.89,98.69,285.32
O000960,166.52,134.49,366.74
O000961,374.11,64.4,580.37
O000962,205.16,284.86,607.17
O000963,333.76,311.08,721.1599999999999
O000964,215.95,81.92,455.69
O000965,380.95,187.12,648.4499999999999
O000966,76.28,56.52,325.09000000000003
O000967,239.36,31.62,382.22
O000968,136.0,40.46,199.65
O000969,75.29,122.07,277.3
O000970,395.95,101.19,658.44
O000971,189.02,136.75,435.44
O000972,300.11,61.61,412.82000000000005
O000973,75.95,243.94,432.96
O000974,295.88,331.31,685.3100000000001
O000975,155.75,342.98,520.72
O000976,140.19,273.51,510.5
O000977,410.53,138.36,745.19
O000978,126.25,381.69,582.58
O000979,99.78,196.3,468.82000000000005
O000980,324.65,192.57,608.45
O000981,440.06,158.47,642.78
O000982,60.24,382.21,487.40999999999997
O000983,274.61,275.38,626.39
O000984,394.83,396.58,913.8399999999999
O000985,74.04,341.09,534.34
O000986,166.48,217.64,495.28
O000987,63.01,97.9,190.01
O000988,137.22,141.14,300.12
O000989,410.7,62.74,629.38
O000990,75.19,154.78,272.54
O000991,119.79,363.72,575.73
O000992,474.64,191.57,764.5
O000993,230.89,234.69,660.22
O000994,356.69,295.89,695.04
O000995,360.26,394.82,904.02
O000996,446.83,304.95,806.0
O000997,301.72,361.28,852.64
O000998,150.61,61.04,307.73
O000999,271.65,383.39,720.73
O001000,167.69,119.18,375.37
O001001,461.03,213.04,826.3799999999999
O001002,383.51,177.01,759.38
O001003,226.36,170.45,492.12
O001004,100.52,77.55,251.76
O001005,213.27,339.1,691.21
O001006,432.04,101.84,637.0699999999999
O001007,379.68,240.82,816.35
O001008,246.17,340.43,714.0600000000001
O001009,321.62,143.5,572.05
O001010,385.98,254.75,683.26
O001011,60.72,38.9,268.28999999999996
O001012,253.55,381.5,690.31
O001013,52.43,66.29,309.24
O001014,331.66,366.0,756.47
O001015,322.36,316.93,800.6899999999999
O001016,145.04,268.09,572.98
O001017,67.93,156.47,311.84000000000003
O001018,191.58,193.4,411.08000000000004
O001019,365.84,243.25,764.7099999999999
O001020,200.68,265.14,602.41
O001021,491.21,151.78,842.03
O001022,385.46,382.88,954.42
O001023,270.23,87.12,551.13
O001024,161.18,179.44,536.87
O001025,128.49,251.28,418.25
O001026,303.37,141.4,528.92
O001027,456.76,336.96,951.8000000000001
O001028,84.6,274.07,526.2099999999999
O001029,323.61,120.55,625.79
O001030,317.15,378.07,802.07
O001031,356.84,37.97,501.8299999999999
O001032,91.55,127.62,318.82000000000005
O001033,72.52,366.08,533.53
O001034,382.84,121.43,549.24
O001035,203.68,203.53,512.26
O001036,403.14,55.92,598.1700000000001
O001037,259.08,172.51,537.72
O001038,148.26,158.07,378.96
O001039,220.17,270.49,518.02
O001040,336.37,253.95,683.9599999999999
O001041,223.7,62.46,485.5
O001042,58.39,358.3,611.42
O001043,83.4,270.62,551.71
O001044,158.73,385.19,612.15
O001045,291.63,57.09,412.04
O001046,394.16,245.35,661.63
O001047,98.27,323.81,580.54
O001048,109.55,362.14,537.33
O001049,68.75,246.18,353.53000000000003
O001050,401.34,328.78,767.0399999999998
O001051,367.04,368.87,925.1200000000001
O001052,285.84,123.82,589.88
O001053,436.32,40.51,578.22
O001054,247.51,138.77,457.39
O001055,330.38,324.05,686.23
O001056,272.25,361.75,702.12
O001057,317.02,196.11,557.39
O001058,464.89,365.67,868.29
O001059,414.4,351.92,945.81
O001060,284.1,247.66,611.99
O001061,301.84,69.48,529.95
O001062,135.41,347.06,518.22
O001063,348.05,182.57,575.61
O001064,433.18,192.06,771.98
O001065,284.33,268.44,683.0899999999999
O001066,256.19,384.96,834.8
O001067,242.71,180.68,533.6
O001068,339.24,354.11,773.08
O001069,399.45,311.84,808.5699999999999
O001070,363.29,57.75,512.5500000000001
O001071,123.89,137.45,442.2
O001072,331.59,279.24,712.1499999999999
O001073,188.28,66.08,396.86
O001074,432.68,36.11,589.87
O001075,250.19,33.5,386.59000000000003
O001076,246.66,271.95,673.11
O001077,337.01,391.5,832.52
O001078,60.75,350.42,453.63
O001079,143.24,182.15,496.9
O001080,424.6,65.17,527.6700000000001
O001081,474.71,229.3,729.98
O001082,323.61,391.32,751.3000000000001
O001083,159.0,183.07,464.83
O001084,247.97,103.58,396.25
O001085,495.82,306.96,993.75
O001086,469.3,39.64,577.26
O001087,307.23,129.5,512.33
O001088,256.64,289.31,732.9000000000001
O001089,366.55,267.53,687.3299999999999
O001090,430.25,327.03,840.6999999999999
O001091,419.32,196.39,665.51
O001092,90.63,147.96,285.45
O001093,480.68,287.46,799.59
O001094,218.05,324.52,660.4899999999999
O001095,283.77,232.86,559.28
O001096,62.26,359.8,573.78
O001097,335.82,111.35,608.5899999999999
O001098,226.33,111.02,496.73
O001099,185.99,206.3,516.47
O001100,330.83,211.1,721.01
O001101,232.5,391.8,688.88
O001102,178.37,276.66,525.28
O001103,150.89,393.68,646.9399999999999
O001104,153.43,146.72,384.69
O001105,71.08,271.01,530.78
O001106,397.49,200.55,630.76
O001107,263.32,79.54,424.69
O001108,452.06,63.91,647.5500000000001
O001109,466.97,253.64,809.3100000000001
O001110,59.12,49.91,134.14
O001111,289.21,302.16,684.95
O001112,463.73,313.36,967.53
O001113,481.9,219.67,806.8799999999999
O001114,75.4,341.07,597.9200000000001
O001115,283.82,174.93,597.71
O001116,173.83,188.6,554.25
O001117,493.33,228.8,820.6
O001118,78.42,192.67,423.04999999999995
O001119,108.46,97.17,395.04999999999995
O001120,441.07,329.09,887.22
O001121,359.39,373.15,915.14
O001122,170.61,397.6,719.3100000000001
O001123,348.03,56.23,503.46999999999997
O001124,358.61,116.17,638.09
O001125,226.96,46.07,424.46000000000004
O001126,292.11,259.66,632.1899999999999
O001127,264.72,94.94,383.67
O001128,334.99,335.0,710.0
O001129,200.06,246.62,490.99
O001130,104.84,76.34,208.55
O001131,295.99,245.09,562.84
O001132,336.24,149.97,568.47
O001133,446.17,267.03,745.1400000000001
O001134,463.2,149.23,654.17
O001135,339.35,285.59,673.5600000000001
O001136,262.45,253.08,567.16
O001137,379.08,394.8,825.93
O001138,430.15,308.72,760.88
O001139,352.5,304.54,749.25
O001140,396.38,270.87,862.95
O001141,191.75,130.13,345.54
O001142,114.68,209.57,499.68
O001143,392.37,230.68,679.7299999999999
O001144,129.52,63.8,387.49
O001145,429.85,271.62,755.09
O001146,175.06,312.7,545.76
O001147,421.32,277.04,827.29
O001148,463.95,220.25,783.1400000000001
O001149,294.46,81.96,460.97999999999996
O001150,377.34,288.0,803.54
O001151,319.91,77.72,547.8199999999999
O001152,362.86,123.08,590.0699999999999
O001153,383.8,270.11,823.47
O001154,483.27,197.85,739.47
O001155,227.65,230.54,604.29
O001156,358.41,42.82,551.53
O001157,87.24,157.33,433.2
O001158,301.94,302.17,746.55
O001159,211.9,224.86,457.62
O001160,194.25,306.2,523.03
O001161,311.79,316.37,821.0400000000001
O001162,118.65,367.48,573.44
O001163,293.71,243.99,558.33
O001164,488.29,159.21,809.69
O001165,499.82,357.28,1055.01
O001166,251.56,117.29,448.85
O001167,249.31,84.24,533.08
O001168,88.95,364.11,515.41
O001169,326.03,331.17,744.36
O001170,478.09,321.64,958.51
O001171,471.26,349.81,994.6899999999999
O001172,178.53,177.18,442.77000000000004
O001173,442.33,243.31,723.8299999999999
O001174,474.45,96.53,748.27
O001175,76.43,125.92,391.08000000000004
O001176,55.82,207.07,399.64
O001177,418.63,354.34,873.72
O001178,231.87,252.74,670.47
O001179,131.34,144.47,468.23
O001180,70.58,241.76,460.52
O001181,289.5,235.7,607.74
O001182,110.11,146.89,348.36
O001183,477.11,168.09,787.26
O001184,458.02,164.05,742.3899999999999
O001185,381.27,159.42,707.99
O001186,487.04,357.85,1011.9900000000001
O001187,232.3,351.72,703.55
O001188,279.35,78.97,548.5400000000001
O001189,254.89,205.62,538.54
O001190,447.67,328.28,884.2
O001191,421.25,212.09,670.9000000000001
O001192,318.06,172.07,576.26
O001193,357.45,214.63,645.2199999999999
O001194,396.08,136.27,563.86
O001195,389.82,134.93,677.61
O001196,308.94,41.74,448.55
O001197,282.28,305.31,689.18
O001198,251.12,325.61,761.29
O001199,287.92,342.51,823.8800000000001
O001200,107.91,68.14,279.55
O001201,298.01,263.5,719.39
O001202,127.13,315.76,555.67
O001203,231.48,95.36,415.5
O001204,363.24,399.49,817.59
O001205,488.22,258.73,771.8900000000001
O001206,311.25,380.33,780.91
O001207,405.0,95.07,588.47
O001208,404.33,336.64,888.87
O001209,141.27,383.69,680.72
O001210,235.31,279.97,699.1999999999999
O001211,275.67,209.92,653.82
O001212,425.86,395.16,958.05
O001213,56.9,278.61,410.14
O001214,215.61,76.16,364.13
O001215,222.97,31.01,317.94
O001216,92.72,334.81,566.8199999999999
O001217,391.31,210.18,749.38
O001218,85.68,331.51,475.58
O001219,325.36,132.14,639.72
O001220,414.71,39.61,623.41
O001221,473.11,395.81,1033.48
O001222,388.41,44.65,570.8
O001223,305.22,382.79,853.13
O001224,148.44,333.69,513.92
O001225,409.31,100.13,545.94
O001226,465.06,252.94,896.52
O001227,213.92,50.49,293.49999999999994
O001228,441.52,255.48,868.03
O001229,174.7,157.69,523.36
O001230,359.45,258.45,750.97
O001231,302.5,155.01,580.69
O001232,249.78,183.86,540.24
O001233,315.64,290.14,765.79
O001234,114.84,309.94,616.61
O001235,449.54,117.86,756.23
O001236,347.24,196.02,565.43
O001237,228.45,213.7,634.79
O001238,84.63,183.33,465.21000000000004
O001239,101.7,323.85,549.53
O001240,381.11,311.3,751.72
O001241,204.9,225.98,560.13
O001242,289.8,175.84,540.4399999999999
O001243,363.93,279.44,713.87
O001244,450.63,209.01,855.8199999999999
O001245,195.52,75.91,430.53
O001246,265.61,247.78,666.18
O001247,483.95,154.31,810.79
O001248,121.27,382.63,697.38
O001249,274.54,272.45,729.72
O001250,434.05,398.56,965.03
O001251,494.55,312.21,892.8199999999999
O001252,315.44,312.9,778.6899999999999
O001253,119.57,317.96,607.28
O001254,180.59,208.59,537.19
O001255,131.1,261.41,556.62
O001256,450.87,292.19,938.9799999999999
O001257,347.16,210.35,690.85
O001258,221.31,169.55,515.8
O001259,413.71,150.67,758.95
O001260,436.14,330.51,866.89
O001261,240.39,219.68,638.71
O001262,140.7,192.15,503.70000000000005
O001263,114.21,179.46,418.11
O001264,495.67,248.87,831.6999999999999
O001265,249.29,256.05,648.1
O001266,110.01,291.99,534.2
O001267,404.14,348.37,912.9
O001268,266.02,315.3,659.56
O001269,276.6,300.18,647.06
O001270,103.02,124.66,277.49
O001271,221.15,238.64,522.54
O001272,302.49,270.15,697.59
O001273,305.7,216.19,691.97
O001274,340.28,252.07,696.5099999999999
O001275,309.59,153.99,557.53
O001276,308.81,267.23,751.04
O001277,393.03,361.97,823.63
O001278,449.87,116.33,744.8100000000001
O001279,55.18,141.14,292.76
O001280,361.66,301.23,722.5500000000001
O001281,423.16,191.28,712.47
O001282,300.94,119.78,618.82
O001283,245.27,191.59,459.5
O001284,273.91,106.85,542.94
O001285,369.04,84.04,549.36
O001286,91.1,57.39,283.63
O001287,263.41,394.66,718.57
O001288,166.8,391.49,731.64
O001289,424.89,383.83,981.78
O001290,490.7,228.75,784.58
O001291,460.42,80.74,717.62
O001292,240.67,279.18,594.8000000000001
O001293,217.33,156.85,484.6
O001294,200.66,113.48,345.88
O001295,240.55,221.48,593.6999999999999
O001296,453.26,86.81,564.7299999999999
O001297,439.77,321.34,891.81
O001298,88.67,40.45,266.62
O001299,223.8,134.08,424.18
O001300,310.35,107.91,578.23
O001301,492.71,85.99,698.79
O001302,146.97,361.47,638.01
O001303,107.57,243.66,502.16
O001304,471.83,283.47,796.75
O001305,433.95,101.01,610.1600000000001
O001306,119.11,237.11,553.1500000000001
O001307,307.75,95.21,460.03999999999996
O001308,176.64,104.6,321.56
O001309,433.7,155.53,663.14
O001310,100.73,34.87,216.97
O001311,204.53,280.58,610.53
O001312,247.26,119.47,536.96
O001313,367.15,337.78,736.3599999999999
O001314,411.27,122.81,703.4999999999999
O001315,216.16,294.4,664.3699999999999
O001316,444.43,385.08,1000.53
O001317,292.64,130.9,445.67999999999995
O001318,97.82,264.54,412.86
O001319,463.36,75.54,705.64
O001320,199.56,110.26,405.94
O001321,436.19,105.4,727.9000000000001
O001322,94.57,82.82,221.82
O001323,210.04,77.01,428.63
O001324,319.15,165.27,565.3599999999999
O001325,166.28,151.76,431.55999999999995
O001326,82.88,257.3,425.15
O001327,445.3,331.64,835.59
O001328,268.96,93.26,549.0799999999999
O001329,266.59,224.54,605.92
O001330,239.66,249.74,526.8299999999999
O001331,166.23,317.78,524.78
O001332,299.82,231.07,613.1899999999999
O001333,437.58,144.79,673.61
O001334,361.31,49.9,491.64
O001335,478.14,267.92,826.52
O001336,349.55,290.22,696.14
O001337,495.61,259.9,932.67
O001338,372.66,43.05,613.77
O001339,499.35,255.1,914.36
O001340,171.73,279.84,514.1899999999999
O001341,155.84,291.21,616.1999999999999
O001342,470.35,98.78,639.92
O001343,161.53,101.96,417.87
O001344,272.37,349.2,658.2499999999999
O001345,100.9,353.62,536.61
O001346,358.18,57.76,500.57
O001347,120.25,315.67,585.4
O001348,362.1,302.39,730.65
O001349,391.75,130.77,548.8199999999999
O001350,112.15,64.51,268.09000000000003
O001351,342.79,294.18,701.26
O001352,277.44,284.69,722.13
O001353,301.65,69.86,562.5799999999999
O001354,137.52,262.41,525.33
O001355,336.08,215.03,572.25
O001356,357.52,267.09,657.68
O001357,173.33,193.76,472.99
O001358,150.57,302.84,535.75
O001359,89.53,163.81,281.83
O001360,98.69,180.79,386.05
O001361,195.16,350.84,689.14
O001362,220.44,132.55,451.03000000000003
O001363,354.11,208.77,683.76
O001364,456.52,132.26,692.54
O001365,258.72,185.37,513.97
O001366,197.07,58.97,277.04999999999995
O001367,132.02,333.89,564.88
O001368,416.09,161.18,646.3199999999999
O001369,443.36,52.74,521.09
O001370,384.61,119.28,557.99
O001371,375.02,353.11,882.13
O001372,428.1,52.91,508.7
O001373,268.93,77.13,424.85
O001374,455.43,258.82,845.3
O001375,82.68,188.45,324.93
O001376,289.6,61.08,523.3
O001377,147.56,59.36,231.06
O001378,68.44,309.26,451.76
O001379,68.69,367.61,562.47
O001380,318.67,267.67,714.45
O001381,63.46,291.48,516.0
O001382,239.1,76.01,463.48
O001383,475.31,351.66,986.28
O001384,397.79,254.72,705.53
O001385,465.57,192.91,736.88
O001386,497.88,30.41,623.13
O001387,169.06,276.79,554.74
O001388,462.22,142.79,671.15
O001389,164.38,322.85,542.6800000000001
O001390,404.31,50.04,496.39000000000004
O001391,115.33,330.57,616.04
O001392,276.83,275.41,636.2
O001393,492.04,290.46,933.64
O001394,132.22,71.96,238.74
O001395,132.24,363.63,641.44
O001396,397.7,160.05,584.07
O001397,246.15,100.38,400.60999999999996
O001398,438.88,361.0,911.55
O001399,130.8,111.97,413.9
O001400,284.31,292.27,702.28
O001401,326.66,241.2,653.2
O001402,245.76,316.93,666.72
O001403,61.26,340.91,568.9
O001404,218.22,371.95,769.3399999999999
O001405,463.6,171.02,707.14
O001406,419.21,211.78,764.62
O001407,72.13,238.74,394.81
O001408,474.04,135.17,760.6
O001409,405.18,154.67,738.52
O001410,303.96,57.94,424.84999999999997
O001411,382.67,49.11,573.79
O001412,139.4,274.1,491.63
O001413,456.91,117.34,721.78
O001414,312.26,214.29,687.6999999999999
O001415,413.99,82.97,677.36
O001416,121.1,399.91,712.39
O001417,94.4,274.55,392.81000000000006
O001418,266.81,326.36,754.69
O001419,248.14,293.71,604.31
O001420,349.68,355.65,882.31
O001421,271.46,71.46,535.48
O001422,357.96,108.35,552.8499999999999
O001423,306.63,130.07,533.85
O001424,474.57,71.84,625.88
O001425,367.83,105.65,507.68
O001426,497.09,131.71,804.2199999999999
O001427,315.55,290.35,667.0500000000001
O001428,297.95,192.75,570.31
