Date,Employee ID,Machine ID,Label Type,Units Produced
2023-07-09,E08672,M0158,Type A,701
2023-02-13,E06374,M0054,Type C,730
2023-11-15,E00897,M0075,Type B,348
2023-08-12,E01562,M0065,Type B,520
2023-09-06,E07071,M0197,Type D,959
2023-03-10,E09514,M0093,Type B,988
2023-07-09,E04101,M0124,Type B,259
2023-09-15,E03307,M0184,Type C,468
2023-11-25,E09670,M0172,Type B,753
2023-10-12,E09939,M0052,Type C,441
2023-01-21,E01831,M0142,Type D,540
2023-06-23,E01403,M0160,Type B,453
2023-02-24,E09700,M0116,Type A,538
2023-08-21,E09814,M0112,Type A,457
2023-05-11,E02759,M0107,Type A,923
2023-07-28,E00914,M0010,Type D,441
2023-12-25,E00991,M0076,Type A,975
2023-03-18,E01643,M0009,Type C,149
2023-11-15,E06434,M0029,Type D,702
2023-04-04,E08743,M0033,Type A,374
2023-09-10,E07292,M0109,Type A,202
2023-09-30,E06535,M0007,Type A,957
2023-11-02,E00764,M0180,Type A,391
2023-09-10,E09718,M0146,Type D,727
2023-05-31,E07659,M0193,Type B,79
2023-10-28,E08560,M0190,Type D,442
2023-06-02,E03707,M0196,Type D,417
2023-08-12,E02257,M0023,Type D,301
2023-10-20,E03094,M0139,Type C,875
2023-05-30,E05439,M0146,Type C,25
2023-05-14,E04522,M0032,Type C,462
2023-07-09,E04295,M0053,Type A,586
2023-07-23,E07981,M0139,Type D,81
2023-07-01,E07084,M0150,Type A,366
2023-02-04,E01442,M0095,Type D,528
2023-03-27,E01306,M0078,Type C,810
2023-03-06,E08015,M0115,Type A,609
2023-12-21,E09407,M0116,Type D,670
2023-05-07,E09165,M0140,Type C,924
2023-03-25,E01626,M0158,Type B,637
2023-05-12,E09218,M0003,Type B,786
2023-05-22,E07294,M0076,Type B,693
2023-01-29,E06433,M0133,Type A,641
2023-09-27,E01994,M0108,Type B,99
2023-02-07,E04800,M0111,Type C,695
2023-12-06,E05127,M0092,Type B,23
2023-10-29,E06793,M0089,Type A,435
2023-02-12,E06450,M0099,Type B,141
2023-01-23,E04224,M0013,Type A,752
2023-11-13,E00556,M0151,Type C,270
2023-09-22,E05300,M0111,Type C,966
2023-02-27,E03368,M0198,Type B,827
2023-03-02,E04611,M0090,Type B,955
2023-09-21,E05182,M0145,Type D,166
2023-12-02,E00735,M0017,Type D,928
2023-07-13,E04506,M0171,Type B,170
2023-06-22,E03303,M0077,Type C,491
2023-02-02,E07301,M0160,Type B,947
2023-07-22,E01694,M0148,Type D,654
2023-04-28,E03020,M0200,Type C,16
2023-11-21,E09432,M0105,Type C,757
2023-06-02,E06315,M0006,Type C,149
2023-06-11,E06978,M0058,Type B,545
2023-03-12,E03400,M0111,Type D,371
2023-06-16,E09420,M0024,Type B,295
2023-04-11,E04733,M0123,Type B,609
2023-11-30,E00217,M0001,Type D,182
2023-10-10,E07659,M0033,Type B,53
2023-09-07,E01658,M0156,Type C,179
2023-02-18,E07585,M0006,Type D,301
2023-08-07,E04795,M0053,Type C,601
2023-10-11,E02361,M0061,Type B,395
2023-04-01,E02114,M0064,Type B,543
2023-07-02,E04169,M0066,Type C,354
2023-01-10,E04757,M0145,Type A,147
2023-08-26,E01131,M0142,Type D,837
2023-08-24,E02358,M0163,Type A,607
2023-06-02,E07573,M0194,Type B,760
2023-06-20,E09335,M0198,Type C,251
2023-02-09,E02286,M0026,Type C,395
2023-03-27,E01568,M0081,Type C,236
2023-12-25,E08109,M0114,Type C,736
2023-10-14,E03016,M0183,Type A,394
2023-11-06,E02763,M0056,Type D,30
2023-06-25,E05787,M0135,Type D,871
2023-11-29,E09213,M0194,Type D,943
2023-08-22,E08502,M0118,Type D,385
2023-11-11,E09146,M0045,Type B,25
2023-12-11,E08718,M0162,Type C,592
2023-12-20,E02674,M0048,Type D,302
2023-02-25,E05706,M0074,Type A,478
2023-07-24,E04945,M0175,Type B,28
2023-10-18,E01818,M0043,Type B,163
2023-07-06,E02395,M0189,Type A,446
2023-10-22,E07189,M0045,Type C,229
2023-01-22,E05706,M0027,Type D,585
2023-01-11,E02404,M0134,Type C,660
2023-09-29,E03293,M0135,Type B,623
2023-11-02,E01127,M0192,Type A,486
2023-12-10,E05406,M0131,Type C,425
2023-06-19,E03811,M0080,Type A,253
2023-04-21,E08752,M0005,Type D,215
2023-10-06,E00791,M0159,Type A,48
2023-11-17,E03522,M0193,Type C,424
2023-09-12,E02011,M0194,Type B,640
2023-09-24,E01338,M0029,Type A,406
2023-10-26,E01552,M0137,Type D,314
2023-05-24,E06535,M0112,Type D,26
2023-04-02,E00202,M0091,Type C,371
2023-10-15,E09989,M0159,Type C,906
2023-08-27,E07011,M0050,Type A,694
2023-05-23,E08489,M0037,Type B,470
2023-07-21,E09843,M0096,Type C,439
2023-03-08,E03952,M0040,Type D,959
2023-11-11,E07814,M0122,Type B,463
2023-04-14,E08687,M0130,Type C,237
2023-04-28,E04653,M0007,Type B,608
2023-07-30,E06908,M0116,Type D,353
2023-07-09,E04161,M0104,Type C,568
2023-01-28,E03411,M0062,Type D,600
2023-04-09,E07848,M0169,Type A,883
2023-06-20,E02350,M0151,Type A,678
2023-01-02,E05657,M0159,Type D,669
2023-02-06,E07539,M0158,Type C,542
2023-03-07,E09708,M0152,Type A,555
2023-08-19,E04767,M0125,Type C,935
2023-12-25,E01436,M0185,Type A,967
2023-07-28,E01275,M0164,Type A,377
2023-12-04,E01032,M0073,Type C,955
2023-07-06,E02280,M0161,Type C,961
2023-01-27,E09412,M0100,Type D,167
2023-06-19,E05660,M0195,Type D,21
2023-09-13,E02031,M0129,Type C,372
2023-04-29,E07243,M0144,Type B,768
2023-01-02,E02109,M0165,Type D,714
2023-02-17,E01648,M0109,Type C,918
2023-04-06,E05671,M0033,Type A,169
2023-08-28,E07123,M0163,Type D,836
2023-11-11,E09628,M0164,Type B,181
2023-06-08,E02448,M0095,Type D,374
2023-08-20,E04337,M0127,Type C,850
2023-10-12,E00213,M0088,Type D,209
2023-12-30,E00877,M0099,Type D,451
2023-09-29,E09641,M0003,Type D,164
2023-05-06,E00540,M0031,Type D,791
2023-11-16,E06606,M0072,Type B,947
2023-09-26,E09658,M0135,Type C,758
2023-06-30,E03158,M0100,Type A,470
2023-12-12,E04960,M0152,Type B,660
2023-12-14,E08549,M0138,Type A,554
2023-05-26,E01674,M0020,Type D,956
2023-09-20,E04268,M0114,Type C,474
2023-01-19,E09182,M0145,Type B,440
2023-06-29,E00501,M0070,Type A,277
2023-09-29,E01541,M0013,Type A,64
2023-01-23,E01037,M0106,Type B,371
2023-02-09,E04652,M0115,Type B,959
2023-11-21,E05677,M0015,Type C,612
2023-02-10,E06232,M0176,Type D,262
2023-11-10,E09210,M0108,Type B,356
2023-11-21,E02838,M0140,Type C,120
2023-06-12,E05887,M0126,Type D,35
2023-03-15,E06140,M0011,Type D,766
2023-06-24,E07025,M0111,Type D,950
2023-06-07,E09756,M0066,Type C,701
2023-05-28,E04287,M0187,Type D,890
2023-08-31,E06836,M0156,Type D,801
2023-09-15,E08234,M0153,Type C,64
2023-09-15,E05208,M0198,Type D,424
2023-12-24,E03226,M0178,Type D,283
2023-12-09,E09325,M0046,Type B,511
2023-01-07,E02792,M0114,Type A,965
2023-05-17,E07086,M0148,Type C,349
2023-05-10,E03867,M0017,Type A,320
2023-05-28,E03385,M0180,Type A,172
2023-09-10,E09759,M0067,Type C,360
2023-10-14,E07211,M0051,Type A,195
2023-08-27,E03098,M0093,Type A,388
2023-11-20,E04436,M0082,Type A,29
2023-05-11,E00472,M0028,Type C,192
2023-09-19,E08356,M0183,Type C,312
2023-01-04,E09583,M0135,Type B,432
2023-02-01,E02331,M0104,Type D,641
2023-01-22,E01946,M0120,Type A,915
2023-09-06,E04388,M0172,Type D,929
2023-01-13,E01208,M0085,Type B,221
2023-09-05,E01499,M0022,Type B,867
2023-06-09,E04506,M0102,Type D,593
2023-07-23,E01478,M0170,Type C,668
2023-09-20,E04535,M0056,Type D,565
2023-02-26,E00342,M0131,Type D,594
2023-01-09,E08556,M0064,Type A,475
2023-01-16,E07876,M0120,Type C,651
2023-10-22,E02149,M0102,Type A,49
2023-11-25,E03192,M0108,Type B,251
2023-10-06,E03168,M0127,Type A,616
2023-07-05,E05043,M0151,Type A,735
2023-03-18,E08945,M0143,Type D,991
2023-04-21,E02453,M0038,Type D,98
2023-11-12,E01993,M0033,Type B,259
2023-01-18,E04106,M0064,Type A,382
2023-03-26,E04808,M0123,Type A,96
2023-05-20,E05486,M0045,Type B,827
2023-09-11,E07554,M0077,Type A,207
2023-11-06,E02504,M0170,Type A,493
2023-02-03,E06022,M0050,Type C,266
2023-01-22,E02490,M0146,Type D,294
2023-08-06,E00638,M0187,Type D,143
2023-07-14,E04814,M0096,Type A,451
2023-07-16,E01564,M0037,Type A,839
2023-08-15,E04346,M0086,Type D,259
2023-11-06,E01017,M0038,Type A,298
2023-07-01,E08293,M0008,Type C,237
2023-01-12,E02390,M0180,Type A,387
2023-10-17,E02029,M0009,Type A,206
2023-06-14,E08331,M0058,Type B,626
2023-11-21,E09382,M0057,Type C,589
2023-05-24,E05064,M0134,Type A,975
2023-02-13,E04344,M0147,Type C,869
2023-10-05,E03214,M0073,Type D,143
2023-11-17,E00539,M0116,Type C,37
2023-02-13,E04232,M0011,Type B,794
2023-10-02,E01617,M0015,Type D,884
2023-01-08,E03489,M0096,Type A,327
2023-10-25,E02011,M0164,Type C,814
2023-05-30,E03567,M0044,Type B,741
2023-08-22,E02849,M0126,Type C,336
2023-10-25,E07456,M0184,Type D,577
2023-11-12,E02750,M0137,Type B,457
2023-08-16,E06421,M0109,Type B,418
2023-07-01,E04833,M0186,Type D,740
2023-09-17,E09396,M0075,Type C,476
2023-10-25,E03908,M0121,Type C,352
2023-04-16,E01462,M0137,Type B,214
2023-12-26,E07805,M0001,Type C,523
2023-04-17,E09253,M0055,Type C,969
2023-03-30,E01459,M0102,Type C,844
2023-04-19,E05919,M0036,Type D,997
2023-11-27,E04011,M0147,Type C,73
2023-02-12,E09944,M0052,Type A,219
2023-07-02,E07263,M0099,Type C,966
2023-06-19,E02518,M0140,Type D,64
2023-01-21,E04617,M0151,Type A,691
2023-01-08,E02316,M0134,Type D,422
2023-02-03,E08087,M0159,Type D,234
2023-05-22,E05454,M0113,Type C,367
2023-06-13,E08032,M0161,Type C,403
2023-04-19,E06180,M0153,Type B,504
2023-07-30,E04256,M0100,Type C,645
2023-10-12,E03859,M0195,Type A,642
2023-03-17,E06866,M0124,Type D,815
2023-08-29,E04938,M0120,Type C,410
2023-09-25,E00387,M0073,Type B,40
2023-01-13,E04247,M0173,Type C,669
2023-05-26,E05672,M0194,Type C,376
2023-03-30,E03197,M0103,Type D,995
2023-09-05,E00115,M0084,Type A,984
2023-07-01,E08574,M0052,Type B,675
2023-09-20,E01532,M0177,Type B,693
2023-09-05,E06198,M0034,Type A,703
2023-11-13,E01450,M0034,Type D,369
2023-12-13,E03504,M0071,Type B,886
2023-05-28,E08302,M0129,Type C,145
2023-10-02,E03068,M0141,Type D,143
2023-12-07,E03605,M0098,Type B,819
2023-04-01,E00186,M0121,Type C,361
2023-09-21,E07237,M0198,Type D,81
2023-02-11,E09313,M0066,Type D,982
2023-04-06,E01403,M0161,Type C,402
2023-07-14,E00700,M0027,Type D,256
2023-07-05,E04123,M0013,Type C,591
2023-01-25,E09786,M0003,Type C,18
2023-07-29,E06302,M0184,Type A,939
2023-05-25,E02402,M0140,Type A,842
2023-07-22,E08008,M0187,Type D,250
2023-11-13,E01971,M0063,Type C,462
2023-04-13,E08493,M0075,Type A,807
2023-07-23,E02230,M0049,Type B,390
2023-08-22,E05733,M0075,Type A,609
2023-06-01,E09569,M0089,Type D,917
2023-02-27,E06088,M0032,Type A,531
2023-12-12,E01946,M0001,Type A,713
2023-12-25,E05567,M0098,Type C,362
2023-07-16,E05544,M0045,Type D,781
2023-07-11,E00089,M0056,Type D,493
2023-05-03,E09288,M0089,Type C,33
2023-01-11,E04179,M0120,Type B,210
2023-03-01,E05630,M0024,Type D,767
2023-08-14,E08596,M0148,Type D,763
2023-02-07,E03589,M0066,Type B,945
2023-10-03,E06773,M0121,Type A,779
2023-02-06,E08965,M0121,Type B,307
2023-03-18,E02570,M0050,Type D,769
2023-02-28,E06173,M0105,Type A,472
2023-05-24,E09678,M0013,Type D,911
2023-07-17,E09080,M0181,Type A,48
2023-05-21,E05421,M0106,Type D,685
2023-06-28,E09179,M0086,Type A,848
2023-08-28,E04004,M0188,Type A,894
2023-02-06,E07851,M0160,Type C,302
2023-10-07,E09907,M0076,Type A,774
2023-10-22,E05060,M0003,Type C,16
2023-04-04,E09403,M0194,Type D,175
2023-06-01,E02148,M0003,Type C,15
2023-01-29,E09006,M0021,Type B,214
2023-06-02,E06241,M0104,Type A,749
2023-07-18,E04780,M0136,Type D,578
2023-10-09,E06419,M0065,Type D,43
2023-09-08,E07827,M0149,Type B,449
2023-05-29,E02541,M0087,Type B,275
2023-03-13,E04527,M0087,Type C,666
2023-04-02,E04600,M0162,Type B,494
2023-08-29,E01437,M0076,Type C,507
2023-03-12,E05267,M0058,Type D,282
2023-09-25,E01279,M0093,Type D,774
2023-02-13,E02392,M0040,Type B,609
2023-05-06,E00180,M0002,Type C,922
2023-11-15,E01051,M0132,Type B,550
2023-10-30,E08177,M0012,Type B,983
2023-07-09,E00624,M0014,Type D,402
2023-04-07,E03434,M0024,Type C,828
2023-01-13,E07291,M0040,Type C,763
2023-03-14,E05796,M0126,Type B,521
2023-10-01,E05859,M0053,Type D,903
2023-08-19,E02623,M0149,Type C,553
2023-05-11,E06751,M0076,Type B,149
2023-06-22,E03778,M0055,Type B,490
2023-11-13,E06521,M0117,Type C,651
2023-10-01,E07635,M0014,Type C,170
2023-03-13,E06260,M0142,Type D,263
2023-11-28,E04371,M0118,Type B,432
2023-02-07,E04728,M0036,Type B,488
2023-11-08,E04640,M0154,Type B,232
2023-06-18,E07850,M0023,Type B,210
2023-08-03,E09756,M0160,Type A,651
2023-10-21,E09928,M0007,Type B,210
2023-11-20,E05027,M0080,Type B,378
2023-09-18,E03725,M0137,Type D,530
2023-03-19,E03893,M0141,Type D,567
2023-07-11,E02881,M0054,Type B,759
2023-06-15,E04541,M0145,Type D,630
2023-09-28,E03004,M0096,Type B,221
2023-07-08,E01193,M0162,Type B,212
2023-04-12,E02885,M0139,Type C,598
2023-05-21,E09798,M0033,Type A,89
2023-02-15,E08174,M0065,Type A,836
2023-05-24,E08579,M0041,Type C,934
2023-09-01,E02476,M0047,Type B,205
2023-03-09,E00337,M0158,Type D,486
2023-11-26,E02708,M0152,Type D,886
2023-08-27,E04557,M0097,Type A,611
2023-03-15,E06523,M0025,Type A,594
2023-10-09,E03787,M0067,Type B,824
2023-01-31,E00963,M0034,Type B,848
2023-01-16,E00329,M0189,Type C,202
2023-09-22,E03933,M0084,Type A,806
2023-09-13,E02590,M0021,Type D,968
2023-11-30,E01614,M0144,Type D,426
2023-06-21,E07016,M0173,Type D,667
2023-12-16,E07182,M0107,Type A,330
2023-12-24,E09667,M0182,Type C,602
2023-08-24,E03096,M0026,Type D,345
2023-05-26,E02798,M0118,Type B,288
2023-06-13,E03814,M0197,Type D,56
2023-10-13,E00008,M0137,Type C,240
2023-09-20,E04157,M0173,Type A,723
2023-11-18,E04426,M0126,Type A,691
2023-12-19,E04836,M0038,Type C,91
2023-11-23,E03730,M0097,Type D,544
2023-04-02,E09421,M0091,Type A,833
2023-02-02,E08313,M0068,Type C,929
2023-08-07,E04380,M0030,Type A,845
2023-06-15,E04556,M0154,Type C,931
2023-08-07,E02608,M0054,Type B,583
2023-05-16,E08811,M0163,Type C,108
2023-06-11,E08288,M0074,Type D,698
2023-04-23,E04723,M0021,Type C,89
2023-01-17,E00631,M0092,Type C,900
2023-07-13,E07580,M0062,Type D,293
2023-09-07,E01105,M0088,Type A,722
2023-06-16,E07400,M0150,Type A,631
2023-12-28,E01952,M0159,Type C,718
2023-06-01,E03979,M0100,Type B,488
2023-09-21,E02016,M0023,Type A,262
2023-06-20,E08449,M0155,Type B,526
2023-06-23,E09239,M0143,Type D,612
2023-02-04,E09963,M0009,Type B,647
2023-01-10,E00514,M0124,Type A,910
2023-07-03,E00441,M0169,Type D,192
2023-10-07,E07556,M0078,Type C,711
2023-10-15,E02703,M0013,Type D,740
2023-08-29,E09072,M0189,Type C,437
2023-10-30,E01506,M0096,Type C,18
2023-07-03,E01504,M0187,Type A,667
2023-04-20,E03915,M0119,Type D,446
2023-12-12,E05160,M0013,Type B,679
2023-10-03,E08936,M0100,Type A,691
2023-07-06,E06149,M0148,Type D,731
2023-01-29,E07131,M0170,Type A,585
2023-09-23,E03601,M0005,Type C,589
2023-02-02,E00679,M0106,Type C,945
2023-05-29,E07776,M0183,Type D,544
2023-07-20,E05414,M0014,Type B,215
2023-04-07,E05604,M0094,Type D,491
2023-05-31,E03686,M0052,Type D,101
2023-04-08,E04623,M0087,Type B,993
2023-09-12,E05108,M0068,Type A,481
2023-02-23,E02393,M0092,Type C,276
2023-10-05,E05854,M0014,Type C,971
2023-04-19,E09263,M0099,Type B,109
2023-08-24,E01291,M0109,Type C,259
2023-03-30,E06436,M0128,Type A,167
2023-01-12,E07763,M0120,Type B,158
2023-06-02,E08796,M0104,Type D,65
2023-10-31,E07401,M0098,Type D,123
2023-05-14,E03271,M0140,Type C,746
2023-12-20,E01672,M0165,Type B,389
2023-11-06,E06427,M0188,Type C,409
2023-09-30,E08366,M0002,Type D,809
2023-03-20,E04471,M0114,Type D,603
2023-09-04,E01032,M0186,Type D,179
2023-11-25,E08063,M0182,Type D,836
2023-08-07,E00987,M0091,Type A,203
2023-11-25,E08163,M0152,Type C,493
2023-01-21,E07445,M0193,Type A,523
2023-12-26,E03775,M0148,Type D,589
2023-01-15,E06848,M0129,Type B,387
2023-07-01,E04879,M0044,Type D,940
2023-02-16,E04010,M0091,Type C,253
2023-03-11,E04770,M0025,Type B,879
2023-07-04,E04699,M0169,Type D,431
2023-07-25,E07790,M0023,Type C,286
2023-01-30,E09759,M0063,Type C,595
2023-09-07,E07914,M0143,Type A,116
2023-03-23,E04209,M0050,Type A,533
2023-09-28,E07380,M0098,Type C,770
2023-05-08,E01271,M0033,Type B,368
2023-11-19,E10000,M0192,Type D,399
2023-08-20,E06331,M0091,Type A,416
2023-10-08,E08753,M0045,Type B,775
2023-06-13,E06863,M0139,Type A,579
2023-04-26,E02547,M0060,Type A,699
2023-02-11,E03509,M0020,Type A,834
2023-12-08,E07972,M0105,Type C,772
2023-11-08,E09988,M0086,Type D,383
2023-06-11,E07102,M0138,Type B,613
2023-07-26,E04441,M0162,Type D,524
2023-03-15,E07614,M0004,Type A,230
2023-07-07,E00851,M0026,Type D,290
2023-12-10,E03374,M0171,Type A,369
2023-12-05,E04987,M0029,Type D,983
2023-12-04,E04854,M0124,Type A,47
2023-06-14,E09759,M0169,Type A,758
2023-04-08,E05200,M0026,Type B,490
2023-09-12,E09812,M0017,Type A,91
2023-06-23,E04889,M0021,Type C,288
2023-10-01,E01830,M0097,Type D,142
2023-07-11,E07479,M0035,Type B,643
2023-07-26,E09597,M0175,Type B,992
2023-11-28,E06231,M0050,Type D,351
2023-05-11,E05566,M0108,Type C,155
2023-03-22,E08645,M0015,Type B,301
2023-07-01,E06304,M0198,Type D,14
2023-09-26,E09482,M0082,Type B,749
2023-07-08,E05725,M0111,Type A,616
2023-12-22,E06390,M0019,Type B,689
2023-03-30,E01687,M0191,Type B,729
2023-08-15,E09034,M0124,Type A,851
2023-10-19,E04672,M0067,Type B,55
2023-04-02,E02292,M0174,Type B,943
2023-01-07,E01162,M0175,Type D,29
2023-12-05,E04709,M0040,Type C,501
2023-09-12,E07842,M0081,Type A,257
2023-04-17,E00474,M0194,Type B,459
2023-08-21,E01282,M0182,Type A,607
2023-08-07,E01247,M0059,Type C,870
2023-10-19,E07491,M0128,Type A,845
2023-01-12,E08862,M0115,Type B,352
2023-12-14,E09437,M0112,Type A,98
2023-04-12,E03479,M0002,Type C,722
2023-02-01,E09772,M0072,Type A,420
2023-11-29,E00150,M0024,Type A,162
2023-11-14,E00091,M0099,Type B,461
2023-12-22,E04555,M0009,Type C,806
2023-05-13,E00891,M0189,Type A,718
2023-09-04,E02838,M0009,Type C,130
2023-08-01,E02060,M0165,Type B,170
2023-12-08,E05038,M0100,Type C,542
2023-12-02,E06238,M0132,Type B,506
2023-04-27,E05539,M0036,Type D,463
2023-10-12,E00278,M0017,Type D,851
2023-09-16,E09681,M0067,Type C,80
2023-01-06,E00787,M0042,Type B,174
2023-04-27,E07981,M0140,Type B,598
2023-07-06,E01758,M0198,Type D,680
2023-12-08,E03132,M0063,Type A,116
2023-06-10,E09393,M0183,Type B,413
2023-03-13,E03346,M0066,Type A,707
2023-01-05,E07864,M0041,Type C,594
2023-06-18,E05705,M0100,Type A,993
2023-03-03,E09576,M0185,Type C,823
2023-05-17,E07626,M0095,Type C,335
2023-03-25,E08476,M0158,Type C,230
2023-05-28,E05827,M0200,Type A,638
2023-02-16,E05111,M0106,Type B,671
2023-01-29,E09883,M0035,Type C,631
2023-03-04,E03059,M0158,Type C,92
2023-04-18,E05850,M0056,Type D,219
2023-04-04,E00775,M0186,Type B,389
2023-06-09,E03157,M0139,Type B,540
2023-12-30,E00641,M0159,Type D,309
2023-07-23,E04545,M0138,Type B,906
2023-12-28,E07594,M0009,Type C,87
2023-06-12,E06565,M0068,Type B,355
2023-02-10,E08575,M0114,Type B,564
2023-12-24,E07344,M0008,Type C,623
2023-12-28,E02090,M0042,Type B,314
2023-09-13,E08257,M0008,Type D,673
2023-09-14,E05390,M0127,Type B,753
2023-05-15,E02254,M0043,Type A,632
2023-03-30,E02543,M0019,Type D,94
2023-11-03,E01335,M0118,Type C,617
2023-07-28,E02832,M0076,Type B,697
2023-12-30,E06366,M0032,Type D,424
2023-12-21,E08589,M0144,Type D,653
2023-12-12,E07283,M0080,Type D,629
2023-05-06,E06615,M0182,Type D,613
2023-03-15,E01371,M0084,Type B,591
2023-02-26,E06085,M0072,Type D,839
2023-09-22,E02757,M0124,Type C,918
2023-10-14,E04973,M0073,Type B,820
2023-09-24,E02050,M0050,Type B,735
2023-06-02,E02550,M0161,Type A,485
2023-08-12,E05568,M0123,Type A,612
2023-07-14,E03352,M0012,Type B,426
2023-11-17,E00334,M0183,Type A,324
2023-10-09,E01061,M0158,Type B,971
2023-06-27,E08320,M0013,Type D,465
2023-02-09,E09138,M0081,Type A,641
2023-12-08,E07644,M0155,Type B,390
2023-07-09,E03444,M0077,Type C,439
2023-04-23,E05123,M0033,Type A,428
2023-08-27,E02883,M0128,Type D,316
2023-08-03,E02438,M0176,Type A,453
2023-10-03,E09927,M0010,Type B,534
2023-05-23,E02887,M0131,Type B,53
2023-08-21,E06475,M0170,Type D,575
2023-10-03,E06118,M0030,Type D,113
2023-02-24,E04793,M0158,Type A,435
2023-05-19,E07232,M0083,Type B,309
2023-07-17,E01160,M0125,Type C,131
2023-02-26,E07449,M0005,Type B,353
2023-03-04,E09240,M0177,Type A,405
2023-05-20,E04470,M0023,Type C,300
2023-02-12,E04265,M0141,Type C,350
2023-09-07,E00616,M0055,Type D,923
2023-10-09,E09870,M0158,Type D,644
2023-04-11,E02065,M0063,Type A,798
2023-03-05,E04006,M0095,Type D,228
2023-03-03,E09421,M0195,Type B,810
2023-04-25,E04919,M0093,Type D,329
2023-06-13,E05931,M0155,Type C,810
2023-01-21,E01734,M0053,Type D,564
2023-12-23,E09324,M0049,Type C,755
2023-03-24,E03461,M0186,Type B,808
2023-08-15,E04783,M0029,Type C,113
2023-10-05,E06951,M0181,Type B,654
2023-08-04,E07489,M0036,Type B,55
2023-01-09,E06853,M0011,Type B,210
2023-09-10,E02473,M0064,Type A,199
2023-03-18,E03790,M0108,Type A,349
2023-08-31,E06643,M0176,Type C,275
2023-01-13,E07437,M0021,Type B,789
2023-01-25,E00508,M0110,Type C,448
2023-06-24,E07135,M0192,Type C,516
2023-10-22,E01417,M0091,Type B,292
2023-04-17,E05771,M0153,Type C,632
2023-04-01,E09838,M0187,Type B,493
2023-12-26,E01697,M0027,Type C,68
2023-02-13,E00990,M0136,Type C,674
2023-12-29,E08414,M0110,Type B,509
2023-06-03,E00326,M0137,Type B,528
2023-02-16,E04553,M0098,Type A,688
2023-08-24,E06390,M0049,Type C,456
2023-05-28,E01569,M0047,Type A,710
2023-03-22,E02916,M0153,Type B,903
2023-02-26,E01421,M0026,Type C,440
2023-06-11,E02787,M0134,Type D,425
2023-10-13,E02980,M0099,Type B,355
2023-01-24,E02385,M0108,Type D,891
2023-11-07,E01413,M0131,Type D,224
2023-05-10,E06379,M0015,Type A,186
2023-07-12,E06650,M0157,Type C,220
2023-11-19,E04341,M0067,Type B,464
2023-10-09,E04545,M0090,Type D,739
2023-02-18,E09425,M0051,Type A,235
2023-07-07,E09746,M0073,Type A,379
2023-12-08,E08711,M0169,Type A,329
2023-05-03,E05036,M0145,Type C,777
2023-10-23,E01673,M0027,Type C,512
2023-10-07,E08956,M0126,Type C,588
2023-12-11,E01924,M0007,Type B,429
2023-02-02,E04662,M0036,Type A,288
2023-02-22,E08283,M0006,Type B,856
2023-04-17,E09967,M0123,Type B,66
2023-07-26,E03302,M0085,Type A,900
2023-08-11,E06119,M0041,Type C,819
2023-06-11,E09102,M0154,Type A,952
2023-07-16,E08148,M0185,Type A,962
2023-08-05,E02233,M0138,Type A,981
2023-06-09,E00392,M0112,Type B,917
2023-11-11,E00657,M0027,Type A,254
2023-07-13,E06478,M0054,Type A,823
2023-08-06,E02332,M0155,Type A,226
2023-10-26,E09943,M0098,Type D,68
2023-05-03,E02325,M0089,Type C,609
2023-11-15,E05574,M0107,Type D,820
2023-01-08,E00812,M0015,Type A,511
2023-11-10,E06477,M0080,Type A,625
2023-05-15,E08951,M0121,Type A,821
2023-11-06,E08648,M0038,Type C,502
2023-07-07,E09233,M0188,Type A,464
2023-04-17,E04697,M0089,Type B,993
2023-08-06,E05199,M0137,Type A,336
