Date,Employee ID,Check-in Time,Check-out Time,Shift
2023-06-15,E05094,20:34:16,09:04:07,Night
2023-09-07,E08282,02:20:56,17:21:27,Evening
2023-01-29,E01559,05:56:08,08:33:18,Evening
2023-09-18,E07226,10:49:57,06:40:35,Night
2023-07-22,E03141,12:07:05,06:24:43,Night
2023-08-15,E03739,09:16:28,13:17:59,Morning
2023-07-13,E04761,23:48:07,02:08:23,Night
2023-08-05,E06740,21:13:40,21:42:07,Evening
2023-03-09,E05489,09:53:25,12:12:52,Night
2023-10-20,E06333,21:20:14,02:49:35,Evening
2023-03-28,E01401,08:54:01,10:21:53,Evening
2023-05-10,E02011,13:49:37,16:00:17,Morning
2023-02-12,E06277,20:44:18,18:41:01,Morning
2023-01-31,E07728,01:16:10,02:07:10,Morning
2023-07-22,E03357,13:42:36,21:43:13,Morning
2023-01-24,E06440,20:20:06,13:37:21,Evening
2023-01-20,E03259,09:58:03,07:50:49,Evening
2023-09-12,E07709,03:36:00,18:15:19,Night
2023-11-04,E08620,11:00:16,23:30:00,Night
2023-11-22,E08834,15:09:09,19:44:42,Evening
2023-12-05,E08035,09:51:31,21:51:12,Evening
2023-10-01,E09584,00:10:02,01:53:52,Evening
2023-01-04,E00931,06:05:01,23:12:48,Night
2023-10-19,E06054,15:16:24,01:25:03,Morning
2023-04-18,E04289,12:04:28,10:54:44,Evening
2023-05-07,E04648,07:21:17,22:06:48,Night
2023-09-23,E07178,03:00:11,23:18:13,Evening
2023-04-08,E03168,02:41:41,18:43:58,Evening
2023-02-24,E04231,16:11:28,12:19:02,Night
2023-02-11,E09775,19:02:28,15:48:44,Evening
2023-12-05,E08583,12:45:30,09:37:48,Evening
2023-01-22,E03352,12:01:17,13:04:09,Night
2023-02-05,E02246,07:41:38,11:11:36,Night
2023-06-26,E00360,23:41:12,03:51:43,Morning
2023-03-24,E08128,03:16:07,13:35:45,Morning
2023-02-01,E08985,14:04:12,03:52:37,Night
2023-01-16,E06675,09:47:48,17:45:22,Night
2023-11-17,E00244,02:26:21,15:30:26,Evening
2023-07-28,E06280,18:01:16,06:19:03,Night
2023-03-31,E06027,06:11:18,05:22:47,Night
2023-12-16,E05395,13:11:34,11:42:08,Night
2023-04-20,E08026,17:14:44,22:26:43,Night
2023-06-17,E02160,10:33:09,08:44:05,Evening
2023-09-30,E06374,11:00:12,21:31:09,Morning
2023-05-07,E06860,03:00:42,10:57:40,Morning
2023-06-19,E04689,09:18:55,15:17:31,Evening
2023-03-30,E00467,19:07:52,13:06:47,Morning
2023-07-26,E04949,08:51:20,16:35:17,Morning
2023-04-04,E02575,15:24:33,17:44:06,Evening
2023-06-18,E01186,00:10:53,00:17:10,Morning
2023-06-25,E08961,17:57:49,22:27:24,Night
2023-06-15,E09773,12:08:21,18:36:34,Evening
2023-09-01,E03729,09:27:18,16:16:45,Night
2023-01-27,E03263,17:34:45,22:19:27,Morning
2023-11-28,E04484,15:29:45,01:39:32,Night
2023-05-27,E05853,22:47:05,05:36:47,Morning
2023-01-21,E08965,06:24:20,18:13:40,Morning
2023-07-01,E02204,00:58:07,05:59:31,Night
2023-04-18,E00404,03:55:32,15:41:02,Night
2023-01-28,E01059,16:11:27,14:12:39,Evening
2023-04-15,E04669,02:13:04,07:17:48,Night
2023-01-24,E06655,10:39:39,13:57:55,Evening
2023-04-16,E08678,16:24:04,13:24:05,Morning
2023-10-01,E00692,21:25:31,21:09:40,Night
2023-12-27,E00991,21:45:49,17:52:48,Morning
2023-12-09,E09144,18:09:59,17:17:28,Morning
2023-03-21,E00029,08:49:10,14:34:45,Evening
2023-12-01,E08775,20:16:30,10:00:16,Evening
2023-06-20,E07505,19:44:03,04:54:54,Evening
2023-12-20,E01027,09:25:26,06:44:33,Evening
2023-06-12,E01333,15:29:20,10:03:58,Evening
2023-04-16,E05945,18:21:41,19:03:37,Morning
2023-05-22,E06321,20:35:31,04:40:59,Evening
2023-01-14,E05558,02:04:32,03:23:34,Evening
2023-04-25,E02784,14:46:57,02:19:52,Evening
2023-01-15,E01579,12:32:48,22:24:27,Evening
2023-02-03,E02551,11:51:45,09:25:10,Evening
2023-04-11,E07382,09:56:57,17:58:16,Evening
2023-06-19,E04018,19:42:08,15:07:58,Evening
2023-01-18,E03888,20:11:36,05:01:35,Night
2023-08-31,E03872,15:21:51,00:41:45,Evening
2023-03-03,E02153,11:48:15,13:31:46,Night
2023-07-10,E05685,13:36:32,22:49:36,Evening
2023-11-02,E06755,17:38:26,15:45:51,Evening
2023-01-06,E07874,17:17:28,22:11:14,Morning
2023-06-04,E05627,17:42:58,22:40:07,Morning
2023-09-17,E02179,15:29:37,22:51:34,Night
2023-04-05,E07015,05:22:36,01:45:22,Evening
2023-04-25,E00782,22:31:52,05:19:55,Night
2023-11-23,E02776,15:48:14,23:16:12,Night
2023-05-02,E05883,07:09:21,15:32:37,Morning
2023-10-25,E08895,04:15:08,23:21:27,Morning
2023-08-21,E02229,17:52:59,16:02:34,Evening
2023-11-26,E02522,16:04:03,10:30:49,Morning
2023-05-16,E04996,21:24:22,17:13:47,Night
2023-06-09,E04753,18:28:34,20:01:11,Morning
2023-09-28,E09753,11:20:38,02:25:47,Morning
2023-04-06,E02543,21:53:47,11:29:49,Morning
2023-03-15,E06943,02:30:48,07:55:03,Night
2023-02-10,E07232,23:21:54,14:23:27,Evening
2023-06-30,E06234,06:16:13,06:32:39,Night
2023-01-21,E06840,17:41:22,16:55:54,Morning
2023-10-07,E04381,13:22:41,21:37:51,Morning
2023-10-31,E00512,19:01:41,19:42:37,Night
2023-05-27,E01520,17:44:42,10:40:28,Night
2023-12-24,E06877,21:18:42,14:16:03,Night
2023-11-14,E02598,07:27:53,12:32:42,Morning
2023-12-08,E06595,10:35:33,15:18:36,Morning
2023-02-10,E00261,00:54:26,07:51:07,Evening
2023-03-02,E09427,04:47:31,08:35:32,Morning
2023-12-22,E06466,17:55:19,02:55:15,Morning
2023-01-07,E05870,13:49:04,15:59:41,Evening
2023-09-14,E01271,14:10:10,08:22:11,Evening
2023-03-27,E08276,11:03:21,05:19:31,Evening
2023-10-21,E00833,03:50:53,19:49:13,Night
2023-01-20,E00517,17:21:03,02:45:32,Evening
2023-05-04,E05150,15:01:35,10:01:55,Morning
2023-11-29,E01675,00:37:48,04:18:47,Evening
2023-07-02,E06089,11:46:45,16:36:58,Morning
2023-05-16,E01818,09:22:32,19:00:10,Night
2023-08-31,E03042,10:04:27,10:02:23,Evening
2023-03-17,E07103,11:35:36,02:54:45,Morning
2023-12-10,E01763,01:14:07,09:36:00,Morning
2023-09-02,E09656,11:21:18,17:03:16,Morning
2023-12-07,E06447,13:57:30,00:14:38,Evening
2023-11-22,E00557,14:05:34,19:12:11,Evening
2023-03-15,E04129,00:43:58,11:52:05,Evening
2023-10-10,E05264,09:44:43,04:45:28,Morning
2023-01-28,E01381,00:20:19,19:49:09,Evening
2023-03-02,E07793,20:13:25,21:08:21,Night
2023-10-11,E04803,15:14:49,22:02:15,Evening
2023-09-21,E09109,06:19:40,22:24:15,Evening
2023-09-26,E02757,14:00:35,13:28:19,Night
2023-04-13,E08448,18:40:01,21:33:03,Evening
2023-07-03,E08961,08:45:51,06:09:16,Morning
2023-05-20,E06191,19:08:35,17:58:41,Evening
2023-10-30,E06755,12:41:26,11:04:35,Evening
2023-07-05,E00437,19:35:31,12:06:17,Morning
2023-01-26,E02639,02:46:13,16:42:25,Night
2023-03-21,E04654,12:24:57,08:18:43,Morning
2023-08-01,E07989,21:32:04,10:22:24,Morning
2023-07-15,E03055,00:05:13,21:05:54,Morning
2023-11-06,E02821,13:35:30,01:38:32,Night
2023-08-04,E08440,08:45:21,12:27:37,Night
2023-09-21,E06935,17:49:47,02:59:05,Evening
2023-08-29,E00476,11:34:39,17:25:32,Evening
2023-07-06,E05577,02:33:31,18:50:19,Evening
2023-07-24,E03671,03:51:59,05:00:20,Morning
2023-03-17,E02957,03:24:13,17:07:46,Evening
2023-02-10,E06506,00:22:24,07:36:10,Morning
2023-05-11,E03465,18:44:02,07:26:21,Morning
2023-12-27,E04337,19:10:31,15:45:54,Morning
2023-03-09,E05083,04:00:16,10:27:32,Morning
2023-05-24,E06706,21:24:33,13:10:20,Night
2023-10-29,E06050,08:02:59,20:38:10,Morning
2023-12-12,E04836,00:19:15,15:32:55,Evening
2023-12-18,E08023,07:20:53,20:40:35,Night
2023-07-26,E05947,10:43:01,02:43:21,Morning
2023-09-09,E02504,21:18:03,06:18:46,Night
2023-01-09,E01225,01:26:12,19:05:27,Evening
2023-08-20,E05445,12:50:54,00:00:19,Night
2023-03-01,E01156,10:40:34,03:52:37,Morning
2023-11-08,E03844,17:28:19,12:42:44,Evening
2023-06-01,E09912,05:14:18,14:43:37,Morning
2023-09-12,E08302,00:48:41,23:31:37,Evening
2023-07-28,E00527,22:49:21,09:02:58,Night
2023-05-26,E09698,19:40:26,08:53:10,Night
2023-12-08,E04236,00:40:36,20:59:17,Morning
2023-01-07,E03728,13:22:10,02:30:20,Morning
2023-09-11,E04266,05:46:36,15:22:39,Morning
2023-11-13,E08515,23:00:21,01:27:32,Morning
2023-01-12,E05559,01:46:54,03:40:50,Night
2023-12-31,E07737,08:07:45,06:51:31,Evening
2023-09-25,E00172,20:55:38,19:43:46,Morning
2023-03-25,E09114,09:56:37,10:21:51,Morning
2023-10-19,E08372,03:29:40,16:05:47,Morning
2023-04-27,E03232,16:12:15,11:21:33,Night
2023-07-21,E02925,13:15:08,18:57:50,Evening
2023-04-07,E08912,05:28:38,00:06:46,Morning
2023-12-13,E05073,06:36:44,14:19:45,Evening
2023-11-03,E09137,01:41:31,23:34:46,Evening
2023-11-15,E07080,03:06:29,15:42:26,Evening
2023-10-26,E00155,15:00:43,02:06:05,Morning
2023-10-18,E04945,23:38:29,09:25:04,Morning
2023-11-06,E01469,03:53:06,14:57:08,Night
2023-02-02,E08192,20:40:01,12:15:03,Night
2023-11-28,E05340,23:36:44,19:39:45,Night
2023-02-12,E01102,09:58:04,14:19:03,Evening
2023-08-19,E01723,11:44:49,08:10:55,Morning
2023-12-27,E06416,07:58:37,21:04:35,Evening
2023-05-02,E05290,02:13:58,18:46:53,Morning
2023-12-14,E00218,02:10:10,14:03:00,Night
2023-01-24,E01585,00:23:00,14:57:13,Morning
2023-04-12,E05696,19:17:12,11:42:00,Evening
2023-05-20,E02180,17:57:17,00:47:48,Evening
2023-10-18,E02881,07:32:34,12:08:56,Evening
2023-09-04,E04013,21:19:49,05:12:16,Evening
2023-03-09,E07852,18:25:45,01:40:02,Night
2023-04-27,E02058,22:15:19,05:03:08,Night
2023-11-15,E04223,16:30:37,03:14:06,Evening
2023-01-16,E09719,14:16:40,15:50:17,Night
2023-10-03,E04727,00:18:42,00:37:07,Evening
2023-11-20,E00645,16:14:10,18:27:28,Evening
2023-06-16,E02990,23:33:37,17:01:38,Evening
2023-03-19,E08081,21:26:24,14:58:18,Morning
2023-04-25,E07616,23:43:55,15:55:46,Morning
2023-02-08,E04821,20:56:24,11:29:09,Night
2023-01-03,E05066,19:52:01,20:49:21,Morning
2023-01-22,E08422,08:31:55,10:20:52,Night
2023-11-17,E04640,03:49:45,22:15:44,Night
2023-06-06,E06156,23:55:35,00:49:30,Morning
2023-06-06,E01366,09:29:54,02:02:35,Morning
2023-01-27,E06154,17:00:45,01:51:25,Night
2023-04-23,E06593,23:39:20,20:15:49,Morning
2023-08-31,E06580,10:24:20,07:35:39,Night
2023-03-17,E07443,03:01:00,04:37:35,Evening
2023-06-19,E02063,02:59:37,14:03:44,Night
2023-01-10,E07619,14:38:23,17:42:20,Evening
2023-01-26,E02522,10:28:28,06:29:44,Night
2023-03-03,E09092,00:09:22,22:51:56,Evening
2023-03-14,E00358,01:23:27,10:40:56,Night
2023-06-24,E01996,10:37:27,19:04:31,Morning
2023-08-30,E05234,21:32:51,04:56:07,Evening
2023-10-03,E03646,08:14:24,01:59:02,Night
2023-07-09,E02785,12:08:13,11:34:32,Evening
2023-10-16,E07405,20:35:55,00:57:25,Morning
2023-06-20,E06604,17:26:48,02:06:41,Night
2023-05-21,E05826,21:13:06,21:15:07,Morning
2023-09-29,E09106,13:54:37,22:56:14,Evening
2023-08-22,E09212,21:22:12,09:39:45,Night
2023-01-21,E07408,04:02:45,22:53:45,Evening
2023-01-08,E04808,01:00:33,15:58:25,Morning
2023-02-18,E07788,00:14:19,10:17:59,Evening
2023-10-11,E08662,00:25:44,15:45:41,Evening
2023-03-31,E07516,13:15:38,12:16:27,Evening
2023-12-01,E07863,16:51:40,09:42:06,Night
2023-06-06,E08971,15:47:57,03:20:54,Evening
2023-03-02,E04189,00:31:27,02:18:31,Morning
2023-01-05,E04811,15:27:19,22:17:41,Evening
2023-02-12,E03255,19:19:22,15:46:19,Evening
2023-02-01,E03415,16:40:50,13:35:54,Evening
2023-08-07,E05809,10:21:59,00:22:40,Morning
2023-08-30,E05601,16:29:12,14:05:10,Morning
2023-04-12,E00773,09:04:18,04:46:54,Morning
2023-03-06,E01054,06:04:56,03:21:25,Morning
2023-04-19,E07279,00:18:36,15:44:48,Morning
2023-01-07,E06828,03:25:16,15:56:35,Morning
2023-05-28,E04597,19:00:18,09:00:38,Evening
2023-05-19,E08241,15:43:12,19:59:02,Evening
2023-11-12,E09498,04:53:11,22:57:12,Night
2023-07-05,E09801,13:33:30,12:47:24,Evening
2023-12-07,E00650,04:13:01,08:41:43,Evening
2023-09-10,E07581,12:41:53,00:10:15,Morning
2023-07-04,E04768,03:37:59,01:38:17,Morning
2023-06-02,E05553,21:25:37,08:41:55,Evening
2023-02-27,E06517,03:41:53,20:27:21,Evening
2023-06-15,E01522,14:49:24,13:53:18,Evening
2023-03-12,E08955,01:11:55,13:38:38,Morning
2023-09-16,E01148,11:57:38,08:55:48,Morning
2023-12-17,E01826,02:36:31,22:12:53,Night
2023-03-05,E03703,13:17:20,11:41:58,Evening
2023-07-01,E06445,06:27:06,09:33:16,Night
2023-06-06,E03885,18:11:56,08:36:32,Night
2023-07-06,E06132,15:18:40,04:05:21,Night
2023-06-22,E09859,22:06:41,02:42:34,Morning
2023-09-11,E03888,21:26:39,22:04:55,Morning
2023-12-25,E02829,23:48:11,09:16:08,Morning
2023-10-11,E08253,15:50:55,21:16:09,Night
2023-11-23,E02822,12:56:18,11:07:13,Night
2023-09-13,E06649,05:53:44,07:52:44,Evening
2023-10-14,E08523,07:36:38,10:36:15,Night
2023-09-30,E07662,10:45:33,07:34:39,Night
2023-07-31,E03958,13:58:33,01:54:22,Morning
2023-03-24,E06396,17:38:36,10:05:52,Evening
2023-11-02,E04439,04:37:04,05:25:29,Evening
2023-07-14,E01030,12:51:53,11:49:29,Morning
2023-04-15,E05362,17:55:56,20:08:18,Evening
2023-12-02,E05702,21:11:15,13:23:43,Morning
2023-11-26,E05696,16:25:32,20:19:32,Evening
2023-09-01,E00313,06:43:52,05:21:48,Night
2023-10-30,E06596,13:42:02,02:45:13,Night
2023-02-10,E02081,13:51:53,23:08:12,Morning
2023-10-26,E07285,19:57:22,01:43:11,Evening
2023-09-03,E06436,18:07:42,14:48:45,Morning
2023-07-04,E02160,03:39:45,07:31:59,Morning
2023-06-26,E05353,23:06:22,21:12:49,Evening
2023-09-20,E07055,09:53:47,14:34:46,Night
2023-03-27,E04543,14:21:02,00:29:47,Night
2023-05-03,E03480,13:41:15,21:22:20,Night
2023-11-10,E02808,00:30:53,11:43:43,Evening
2023-11-02,E03848,19:29:47,03:22:57,Morning
2023-10-15,E02473,07:14:44,14:20:02,Evening
2023-03-22,E09237,20:39:19,15:39:54,Night
2023-02-08,E08385,01:06:25,04:37:24,Evening
2023-12-14,E07187,07:33:29,21:08:37,Evening
2023-05-04,E07007,03:09:20,01:37:59,Morning
2023-07-29,E06540,03:02:44,13:08:52,Night
2023-12-21,E06901,23:01:08,01:43:12,Evening
2023-05-30,E08143,12:00:00,11:29:08,Evening
2023-02-12,E03430,14:01:39,01:23:21,Evening
2023-10-13,E02163,20:37:06,01:31:13,Evening
2023-10-06,E04692,15:13:03,16:24:33,Morning
2023-08-04,E03372,18:32:48,02:56:42,Night
2023-02-07,E06657,21:35:47,01:35:33,Night
2023-12-29,E02596,12:06:43,15:10:24,Night
2023-03-13,E02346,18:57:31,11:17:23,Morning
2023-02-02,E00218,04:56:59,16:56:28,Evening
2023-11-13,E09023,14:18:19,15:46:26,Morning
2023-11-30,E00721,05:54:51,23:12:11,Evening
2023-03-27,E05830,21:43:54,01:39:34,Morning
2023-03-03,E08444,15:45:28,17:24:44,Morning
2023-05-19,E00161,12:21:22,15:49:29,Morning
2023-10-19,E01411,12:38:33,11:58:55,Morning
2023-12-09,E03716,11:51:02,10:54:27,Evening
2023-12-06,E08793,10:22:21,06:57:43,Morning
2023-09-14,E00753,06:47:36,07:31:16,Morning
2023-04-14,E01243,19:39:53,18:42:35,Night
2023-08-08,E03262,17:42:27,19:41:30,Night
2023-02-03,E04472,06:50:29,07:21:37,Night
2023-10-02,E05311,05:11:05,17:52:32,Night
2023-04-02,E03668,12:34:07,07:18:05,Evening
2023-07-06,E01419,15:28:51,20:36:34,Night
2023-10-04,E00730,00:36:46,02:07:11,Night
2023-07-08,E01840,02:21:26,08:36:35,Morning
2023-01-05,E08258,21:06:19,05:09:52,Morning
2023-12-20,E09697,01:41:54,18:02:06,Evening
2023-08-01,E03341,11:05:07,21:18:55,Morning
2023-12-29,E01248,14:47:39,13:30:11,Evening
2023-06-12,E04943,01:10:25,08:03:41,Evening
2023-05-21,E05569,20:08:50,08:55:24,Evening
2023-02-19,E09333,20:55:46,19:30:56,Night
2023-05-10,E08418,05:02:10,18:50:24,Morning
2023-01-27,E07558,21:49:01,12:56:18,Night
2023-02-05,E02257,20:04:38,00:07:11,Evening
2023-06-27,E04797,13:29:38,22:19:00,Night
2023-05-12,E09388,09:01:26,06:26:17,Morning
2023-07-08,E09229,13:50:16,08:09:33,Night
2023-02-11,E01085,10:46:41,20:52:41,Night
2023-10-01,E04944,16:34:34,18:35:46,Evening
2023-05-03,E01019,09:42:30,13:38:15,Night
2023-12-04,E05682,02:27:02,16:31:09,Morning
2023-07-24,E08284,06:52:19,10:07:05,Night
2023-08-27,E07812,08:38:44,20:09:52,Night
2023-07-04,E01108,19:53:34,06:31:49,Night
2023-05-08,E00841,11:32:40,10:57:26,Night
2023-04-27,E08338,00:31:21,07:49:10,Night
2023-12-11,E06388,18:59:30,09:28:21,Morning
2023-06-06,E09163,10:11:56,05:29:22,Night
2023-01-17,E02170,06:22:52,06:20:45,Morning
2023-11-27,E08285,11:03:23,23:25:22,Night
2023-10-25,E00234,10:33:31,08:28:41,Night
2023-04-16,E04493,19:11:44,09:34:19,Evening
2023-07-10,E08804,22:35:27,10:14:47,Evening
2023-02-15,E03931,05:38:40,09:08:52,Morning
2023-10-07,E04433,19:52:18,01:40:20,Morning
2023-03-19,E00868,01:18:58,01:16:58,Night
2023-11-11,E02540,23:43:54,18:03:54,Night
2023-06-08,E09475,08:07:40,11:42:07,Morning
2023-01-31,E04394,02:00:32,06:49:04,Night
2023-11-01,E01993,21:08:01,02:56:48,Night
2023-02-15,E08832,13:53:08,13:18:37,Night
2023-02-02,E01039,04:28:53,21:01:53,Morning
2023-03-27,E02750,13:59:02,08:37:25,Night
2023-01-08,E09197,01:17:10,03:01:36,Morning
2023-10-30,E04724,08:49:32,04:10:26,Evening
2023-10-07,E00809,18:05:13,22:20:58,Morning
2023-10-31,E02957,22:49:36,15:27:44,Morning
2023-06-04,E04969,00:21:52,20:15:03,Night
2023-11-27,E05334,17:59:53,20:18:06,Evening
2023-10-19,E01343,22:18:18,23:10:43,Evening
2023-08-09,E06093,12:33:48,05:22:22,Morning
2023-09-26,E05661,21:16:58,07:34:49,Evening
2023-01-15,E05718,17:13:15,06:02:01,Morning
2023-10-31,E02002,14:14:58,15:15:48,Evening
2023-06-22,E05477,10:03:12,09:32:01,Morning
2023-09-05,E04835,15:25:37,03:04:56,Morning
2023-05-01,E01059,21:54:14,07:17:02,Evening
2023-07-07,E05142,14:23:48,06:45:24,Morning
2023-04-08,E05437,05:15:17,18:36:22,Morning
2023-05-23,E08334,20:57:05,04:17:41,Night
2023-02-17,E05123,02:01:08,18:33:22,Evening
2023-08-05,E08887,19:01:15,21:42:56,Evening
2023-03-04,E04308,02:16:26,06:45:57,Evening
2023-10-13,E07546,05:38:05,02:46:58,Evening
2023-09-04,E02006,03:45:02,07:30:48,Evening
2023-04-18,E06794,09:01:08,22:00:24,Morning
2023-01-20,E06005,13:53:23,03:57:39,Evening
2023-08-18,E03493,07:35:22,05:14:55,Evening
2023-02-04,E09758,04:21:55,10:12:33,Morning
2023-01-23,E01620,20:25:10,05:41:18,Morning
2023-08-08,E00168,23:09:26,21:44:33,Morning
2023-10-18,E04813,12:48:18,10:41:36,Night
2023-03-26,E06827,09:21:31,05:57:15,Night
2023-07-02,E07847,17:55:25,15:06:02,Evening
2023-12-25,E08800,16:13:20,05:02:33,Evening
2023-12-29,E01048,18:24:19,04:26:06,Evening
2023-06-30,E00909,10:50:34,17:31:03,Morning
2023-07-17,E00965,07:01:40,03:10:56,Evening
2023-05-14,E02955,06:07:39,03:36:20,Morning
2023-06-03,E09457,04:14:00,16:59:10,Evening
2023-07-10,E02864,20:55:01,11:32:50,Evening
2023-03-01,E01629,07:19:32,04:02:41,Evening
2023-03-11,E04826,00:14:01,16:49:42,Night
2023-01-23,E00969,18:23:34,20:42:36,Night
2023-03-09,E01901,22:20:15,02:44:40,Evening
2023-02-27,E08086,08:42:09,11:26:23,Morning
2023-12-02,E08318,07:02:45,11:27:05,Night
2023-01-14,E05998,21:33:29,20:02:15,Evening
2023-04-22,E09681,03:32:14,21:52:28,Morning
2023-10-17,E08605,07:20:47,22:28:22,Night
2023-07-13,E07149,21:03:03,00:15:26,Night
2023-05-06,E09345,05:23:45,05:19:07,Morning
2023-01-04,E04844,08:31:20,11:10:57,Evening
2023-09-22,E00655,03:38:52,03:01:18,Evening
2023-12-19,E04663,18:19:01,07:57:17,Morning
2023-01-19,E08613,05:26:44,01:56:32,Morning
2023-06-12,E07262,11:51:56,11:46:43,Night
2023-07-05,E04739,01:14:08,15:36:19,Evening
2023-10-17,E09107,01:59:58,08:18:37,Evening
2023-12-06,E07510,08:13:44,02:25:10,Night
2023-04-05,E02821,04:07:08,21:54:30,Morning
2023-06-08,E03489,05:24:57,05:48:19,Evening
2023-02-19,E09907,22:07:31,23:58:35,Night
2023-08-18,E05494,17:27:53,12:14:13,Night
2023-02-20,E07894,10:02:46,10:52:46,Night
2023-10-04,E02807,08:58:44,23:39:48,Morning
2023-02-17,E06964,05:10:00,20:22:33,Night
2023-10-28,E03144,06:23:56,04:31:35,Morning
2023-12-11,E07153,11:08:54,20:10:37,Evening
2023-08-14,E03419,18:02:14,21:00:03,Morning
2023-01-10,E00740,16:46:52,08:03:06,Evening
2023-06-05,E00467,06:33:10,01:40:32,Morning
2023-12-30,E09821,16:40:12,15:38:23,Night
2023-01-11,E00455,17:47:15,23:03:32,Morning
2023-01-17,E03712,23:09:39,18:58:35,Evening
2023-06-27,E05827,18:19:12,17:27:18,Morning
2023-08-31,E05448,02:09:50,19:04:06,Evening
2023-07-30,E04316,21:00:46,10:01:23,Evening
2023-05-30,E04620,01:05:53,23:38:37,Night
2023-08-28,E08613,03:44:32,21:46:52,Evening
2023-07-24,E08072,03:26:13,18:59:43,Night
2023-12-25,E05175,07:24:35,08:27:34,Evening
2023-02-28,E05998,18:04:44,17:43:52,Night
2023-09-06,E06673,05:42:12,09:08:15,Morning
2023-08-03,E05174,09:49:31,02:17:57,Evening
2023-01-01,E04313,17:25:58,00:51:54,Evening
2023-05-08,E04907,04:21:32,04:29:19,Evening
2023-02-13,E09763,08:52:11,21:00:25,Night
2023-11-12,E08875,23:21:59,21:21:13,Morning
2023-12-12,E09292,20:46:28,09:16:33,Morning
2023-04-24,E07340,15:21:57,04:10:08,Night
2023-10-02,E01257,04:24:29,12:39:04,Night
2023-08-27,E01142,17:13:35,04:37:24,Night
2023-05-19,E02105,01:07:53,04:13:07,Night
2023-06-02,E03667,09:27:55,19:00:10,Morning
2023-07-23,E03041,20:12:33,00:32:48,Morning
2023-11-08,E09605,14:07:47,00:28:16,Night
2023-10-31,E09608,16:02:42,14:14:00,Evening
2023-03-22,E01929,18:35:44,17:05:56,Night
2023-05-16,E05223,02:28:21,11:29:48,Night
2023-04-25,E00158,02:58:58,00:12:00,Morning
2023-08-22,E02180,03:35:25,11:39:39,Evening
2023-10-05,E08313,16:18:32,14:54:07,Evening
2023-06-23,E06779,16:48:24,05:55:29,Evening
2023-11-04,E01985,16:26:11,20:22:26,Morning
2023-04-22,E06822,20:47:31,11:20:49,Evening
2023-02-23,E02004,11:14:44,03:06:39,Morning
2023-11-01,E01440,08:42:19,01:56:22,Night
2023-02-22,E08138,13:52:59,16:01:45,Night
2023-10-19,E00744,00:40:16,00:49:52,Evening
2023-06-18,E05695,03:03:38,03:26:24,Evening
2023-07-01,E08296,11:58:01,12:59:33,Morning
2023-01-19,E05819,12:32:09,12:57:03,Morning
2023-08-18,E02976,16:52:26,14:41:44,Morning
2023-07-14,E02451,00:42:03,11:16:59,Night
2023-02-05,E04388,13:29:37,17:10:34,Night
2023-10-26,E07819,17:25:55,09:52:23,Evening
2023-08-09,E07002,21:26:47,23:30:12,Evening
2023-05-30,E03673,01:04:13,23:01:39,Evening
2023-05-24,E07846,23:14:09,12:37:33,Evening
2023-10-01,E02771,11:32:33,11:23:21,Night
2023-05-25,E07385,15:44:59,05:52:44,Night
2023-03-08,E06597,05:50:01,00:35:24,Morning
2023-12-26,E07747,02:13:37,13:41:49,Night
2023-09-09,E02333,22:15:24,16:33:54,Evening
2023-04-19,E00462,11:44:26,10:36:55,Night
2023-12-02,E08830,10:50:33,23:54:55,Night
2023-01-31,E08071,15:21:09,21:47:46,Evening
2023-05-04,E01905,20:12:10,04:30:19,Evening
2023-01-12,E09065,03:10:45,09:29:47,Morning
2023-06-11,E01916,00:22:44,21:44:02,Morning
2023-04-21,E01915,01:19:15,04:15:54,Night
2023-08-03,E07241,05:57:16,16:58:32,Evening
2023-07-09,E01534,18:47:28,04:09:28,Evening
2023-04-23,E03491,23:49:15,22:51:04,Night
2023-01-16,E05157,17:04:36,16:24:28,Night
2023-12-20,E09345,03:46:13,22:09:04,Night
2023-11-05,E04661,12:43:16,01:37:37,Morning
2023-09-28,E07964,01:39:39,11:27:47,Morning
2023-06-14,E03525,10:03:04,19:42:43,Morning
2023-12-02,E06932,04:19:52,13:37:41,Evening
2023-04-24,E01095,06:15:51,19:03:14,Evening
2023-02-03,E03009,16:29:25,06:51:37,Morning
2023-05-03,E00730,16:53:36,09:37:02,Morning
2023-02-02,E03362,03:14:30,20:18:41,Evening
2023-04-19,E03519,19:18:05,07:12:04,Evening
2023-10-12,E07032,04:29:23,14:26:49,Evening
2023-06-06,E07609,20:41:46,03:06:46,Morning
2023-12-26,E07902,09:58:48,00:51:30,Evening
2023-12-22,E08683,14:25:46,04:06:21,Night
2023-11-25,E00888,17:54:22,13:30:37,Morning
2023-08-26,E03385,09:30:03,17:37:36,Evening
2023-08-31,E02460,09:00:42,00:37:51,Morning
2023-04-23,E01386,14:53:14,15:17:38,Morning
2023-08-03,E08604,23:49:01,09:01:29,Evening
