Employee ID,Overtime Hours,Regular Hours,Pay per Hour,Total Salary
E06540,20,176,41.95,8222.2
E06901,15,146,45.13,7265.93
E08143,3,127,18.39,2390.7
E03430,13,141,39.33,6056.82
E02163,5,132,26.37,3612.69
E04692,16,130,14.03,2048.38
E03372,7,137,16.47,2371.68
E06657,17,134,40.03,6044.53
E02596,11,143,11.22,1727.88
E02346,14,143,15.23,2391.11
E00218,16,126,22.85,3244.7
E09023,3,153,42.13,6572.28
E00721,13,169,32.04,5831.28
E05830,3,123,12.8,1612.8
E08444,20,160,38.21,6877.8
E00161,16,165,27.53,4982.93
E01411,6,180,42.19,7847.34
E03716,13,142,42.42,6575.1
E08793,0,145,32.83,4760.35
E00753,6,136,21.2,3010.4
E01243,14,156,23.15,3935.5
E03262,15,121,31.65,4304.4
E04472,20,166,39.26,7302.36
E05311,9,164,19.95,3451.35
E03668,15,124,25.42,3533.38
E01419,2,130,15.89,2097.48
E00730,9,142,12.8,1932.8
E01840,8,175,44.24,8095.92
E08258,15,141,18.7,2917.2
E09697,7,179,38.41,7144.26
E03341,18,124,43.06,6114.52
E01248,10,131,38.39,5412.99
E04943,10,174,15.99,2942.16
E05569,8,152,19.72,3155.2
E09333,18,155,49.97,8644.81
E08418,14,150,26.4,4329.6
E07558,6,162,41.94,7045.92
E02257,15,149,31.41,5151.24
E04797,17,174,30.16,5760.56
E09388,10,159,21.48,3630.12
E09229,1,129,40.75,5297.5
E01085,18,137,33.38,5173.9
E04944,2,153,18.38,2848.9
E01019,7,129,10.45,1421.2
E05682,16,132,43.86,6491.28
E08284,18,176,15.7,3045.8
E07812,8,178,29.83,5548.38
E01108,6,179,12.86,2379.1
E00841,0,169,40.06,6770.14
E08338,17,148,38.47,6347.55
E06388,12,129,49.0,6909.0
E09163,3,134,32.55,4459.35
E02170,12,126,20.08,2771.04
E08285,3,169,48.09,8271.48
E00234,16,151,42.31,7065.77
E04493,18,178,21.58,4229.68
E08804,10,179,24.82,4690.98
E03931,5,128,29.55,3930.15
E04433,4,150,26.8,4127.2
E00868,1,173,14.07,2448.18
E02540,15,154,27.36,4623.84
E09475,18,159,32.31,5718.87
E04394,6,128,17.11,2292.74
E01993,7,125,43.05,5682.6
E08832,16,153,41.81,7065.89
E01039,6,145,47.45,7164.95
E02750,6,137,41.76,5971.68
E09197,20,141,37.31,6006.91
E04724,15,163,27.26,4852.28
E00809,14,155,25.33,4280.77
E02957,11,133,15.24,2194.56
E04969,18,162,39.75,7155.0
E05334,12,153,30.75,5073.75
E01343,12,138,37.73,5659.5
E06093,19,177,36.41,7136.36
E05661,18,164,11.1,2020.2
E05718,8,179,29.63,5540.81
E02002,6,122,25.72,3292.16
E05477,19,126,15.49,2246.05
E04835,3,134,32.62,4468.94
E01059,2,143,17.19,2492.55
E05142,14,136,43.45,6517.5
E05437,0,160,40.85,6536.0
E08334,10,165,37.18,6506.5
E05123,17,121,19.95,2753.1
E08887,3,126,37.11,4787.19
E04308,12,165,30.58,5412.66
E07546,10,123,31.33,4166.89
E02006,8,179,41.13,7691.31
E06794,6,146,34.3,5213.6
E06005,11,121,41.02,5414.64
E03493,8,169,13.84,2449.68
E09758,10,131,32.11,4527.51
E01620,17,132,39.21,5842.29
E00168,4,148,47.1,7159.2
E04813,20,121,42.67,6016.47
E06827,9,129,41.86,5776.68
E07847,0,137,14.02,1920.74
E08800,18,174,41.09,7889.28
E01048,15,141,45.23,7055.88
E00909,0,179,36.72,6572.88
E00965,17,174,29.24,5584.84
E02955,17,161,26.37,4693.86
E09457,2,140,15.06,2138.52
E02864,8,146,17.26,2658.04
E01629,8,127,12.23,1651.05
E04826,6,169,47.89,8380.75
E00969,4,169,28.13,4866.49
E01901,19,171,11.12,2112.8
E08086,2,143,49.98,7247.1
E08318,16,126,12.05,1711.1
E05998,6,176,29.43,5356.26
E09681,16,145,45.2,7277.2
E08605,2,150,40.8,6201.6
E07149,3,129,20.63,2723.16
E09345,19,148,24.98,4171.66
E04844,7,171,41.35,7360.3
E00655,5,179,42.35,7792.4
E04663,9,180,31.55,5962.95
E08613,17,139,26.14,4077.84
E07262,17,152,45.88,7753.72
E04739,16,143,44.59,7089.81
E09107,1,121,32.26,3935.72
E07510,2,127,23.27,3001.83
E02821,10,145,47.63,7382.65
E03489,8,168,35.84,6307.84
E09907,17,162,18.88,3379.52
E05494,20,132,29.79,4528.08
E07894,18,180,11.95,2366.1
E02807,5,130,16.08,2170.8
E06964,9,176,33.84,6260.4
E03144,20,167,42.5,7947.5
E07153,2,122,15.11,1873.64
E03419,1,154,29.73,4608.15
E00740,17,149,30.96,5139.36
E00467,18,138,40.98,6392.88
E09821,14,178,15.97,3066.24
E00455,8,160,47.73,8018.64
E03712,18,144,45.02,7293.24
E05827,5,178,45.8,8381.4
E05448,11,121,26.64,3516.48
E04316,18,120,36.74,5070.12
E04620,7,127,44.88,6013.92
E08613,3,134,26.14,3581.18
E08072,12,162,36.74,6392.76
E05175,5,159,12.73,2087.72
E05998,6,156,29.43,4767.66
E06673,17,178,10.14,1977.3
E05174,14,180,17.68,3429.92
E04313,20,150,44.37,7542.9
E04907,4,121,39.99,4998.75
E09763,3,178,16.91,3060.71
E08875,13,160,20.09,3475.57
E09292,19,158,31.36,5550.72
E07340,10,167,35.93,6359.61
E01257,8,167,14.99,2623.25
E01142,13,175,45.97,8642.36
E02105,5,178,42.0,7686.0
E03667,6,143,35.36,5268.64
E03041,3,143,23.47,3426.62
E09605,0,130,49.52,6437.6
E09608,14,169,12.34,2258.22
E01929,9,127,27.25,3706.0
E05223,11,137,13.01,1925.48
E00158,8,171,45.51,8146.29
E02180,19,168,48.91,9146.17
E08313,9,160,38.07,6433.83
E06779,2,163,30.98,5111.7
E01985,4,150,45.67,7033.18
E06822,1,147,45.72,6766.56
E02004,9,139,45.36,6713.28
E01440,15,147,43.84,7102.08
E08138,20,143,17.31,2821.53
E00744,3,142,33.89,4914.05
E05695,18,158,21.27,3743.52
E08296,2,168,35.91,6104.7
E05819,0,123,39.59,4869.57
E02976,0,126,14.44,1819.44
E02451,8,157,32.67,5390.55
E04388,13,124,32.77,4489.49
E07819,14,166,26.51,4771.8
E07002,6,174,30.86,5554.8
E03673,13,163,21.85,3845.6
E07846,19,128,16.67,2450.49
E02771,9,140,48.94,7292.06
E07385,16,157,29.47,5098.31
E06597,20,122,47.42,6733.64
E07747,3,159,42.1,6820.2
E02333,20,123,23.76,3397.68
E00462,17,142,25.0,3975.0
E08830,18,142,21.89,3502.4
E08071,6,122,33.55,4294.4
E01905,12,148,41.1,6576.0
E09065,19,156,29.8,5215.0
E01916,7,161,10.5,1764.0
E01915,10,151,11.86,1909.46
E07241,10,177,26.59,4972.33
E01534,12,164,17.54,3087.04
E03491,7,152,15.55,2472.45
E05157,3,177,42.34,7621.2
E09345,19,131,24.98,3747.0
E04661,20,161,19.01,3440.81
E07964,3,140,43.21,6179.03
E03525,4,180,48.91,8999.44
E06932,12,167,22.18,3970.22
E01095,16,177,12.16,2346.88
E03009,14,123,19.35,2650.95
E00730,2,122,12.8,1587.2
E03362,19,179,35.86,7100.28
E03519,4,139,41.72,5965.96
E07032,0,180,23.05,4149.0
E07609,10,178,14.93,2806.84
E07902,14,170,24.77,4557.68
E08683,2,172,22.09,3843.66
E00888,2,132,24.76,3317.84
E03385,4,170,17.65,3071.1
E02460,1,121,28.25,3446.5
E01386,16,150,37.08,6155.28
E08604,2,176,40.29,7171.62
E08405,12,159,29.48,5041.08
E09986,3,150,10.16,1554.48
E04788,14,159,20.61,3565.53
E00590,8,173,19.72,3569.32
E01752,12,173,45.89,8489.65
E05616,8,139,11.53,1694.91
E01632,2,152,46.82,7210.28
E03640,0,146,46.32,6762.72
E06052,0,149,19.57,2915.93
E00505,16,179,45.75,8921.25
E07106,18,172,16.31,3098.9
E09708,4,151,28.98,4491.9
E07149,2,172,20.63,3589.62
E05168,1,180,33.16,6001.96
E06778,7,172,31.06,5559.74
E05639,8,160,38.46,6461.28
E09239,15,172,14.27,2668.49
E05460,4,151,13.74,2129.7
E06166,7,171,32.64,5809.92
E01746,13,144,45.68,7171.76
E09999,8,159,18.83,3144.61
E03614,12,167,35.71,6392.09
E07012,12,131,12.5,1787.5
E04587,5,156,15.66,2521.26
E07602,8,160,44.0,7392.0
E09584,8,170,43.24,7696.72
E04043,9,174,46.8,8564.4
E06407,5,157,38.01,6157.62
E06953,11,137,25.88,3830.24
E02546,15,152,43.45,7256.15
E07009,20,168,47.57,8943.16
E02370,1,177,33.58,5977.24
E05772,12,157,41.59,7028.71
E06124,8,155,45.78,7462.14
E09425,12,144,31.84,4967.04
E09439,11,152,16.58,2702.54
E08295,15,157,41.91,7208.52
E08895,13,150,17.62,2872.06
E00686,20,178,47.74,9452.52
E06471,16,158,43.24,7523.76
E03053,5,149,16.34,2516.36
E04024,17,131,47.52,7032.96
E00661,16,157,16.53,2859.69
E07900,3,163,35.57,5904.62
E09937,5,180,17.7,3274.5
E06647,5,161,15.13,2511.58
E00798,18,161,23.88,4274.52
E09097,14,147,28.67,4615.87
E09079,13,154,26.45,4417.15
E07189,17,140,28.72,4509.04
E09924,4,175,27.88,4990.52
E04217,1,177,22.17,3946.26
E08657,6,169,32.66,5715.5
E05720,18,169,22.42,4192.54
E03724,8,176,44.58,8202.72
E01463,3,159,11.72,1898.64
E05132,5,126,43.96,5758.76
E08683,19,131,22.09,3313.5
E02892,17,134,33.59,5072.09
E01077,17,141,39.53,6245.74
E01833,16,128,49.96,7194.24
E07645,15,163,23.1,4111.8
E09255,20,161,36.95,6687.95
E06805,14,168,49.53,9014.46
E08038,17,153,25.99,4418.3
E05236,2,150,26.02,3955.04
E04484,17,164,39.07,7071.67
E04562,17,121,41.33,5703.54
E03113,16,127,38.78,5545.54
E09176,2,144,11.61,1695.06
E04511,5,174,36.8,6587.2
E01280,18,180,49.97,9894.06
E04899,12,179,19.44,3713.04
E07592,13,155,27.51,4621.68
E00168,12,129,47.1,6641.1
E04836,12,170,23.32,4244.24
E01930,4,179,37.04,6778.32
E08188,5,144,14.86,2214.14
E02708,16,161,21.26,3763.02
E05528,7,131,22.55,3111.9
E02855,12,155,42.6,7114.2
E02960,17,162,34.23,6127.17
E07883,10,134,15.77,2270.88
E06302,19,179,40.71,8060.58
E00506,5,143,29.86,4419.28
E07605,6,155,19.48,3136.28
E06692,4,122,17.48,2202.48
E05518,1,164,26.19,4321.35
E05331,15,148,34.63,5644.69
E07643,10,154,18.85,3091.4
E00465,15,153,36.09,6063.12
E09108,2,133,11.84,1598.4
E06407,17,121,38.01,5245.38
E01324,8,140,30.72,4546.56
E01374,8,167,48.33,8457.75
E00476,1,148,11.62,1731.38
E04950,20,157,35.15,6221.55
E07658,20,165,48.58,8987.3
E04426,3,149,49.46,7517.92
E05677,12,165,27.04,4786.08
E01047,12,171,46.09,8434.47
E05644,11,129,37.63,5268.2
E07348,7,174,13.56,2454.36
E07926,14,139,43.45,6647.85
E06544,17,124,11.41,1608.81
E05495,11,173,46.64,8581.76
E00034,3,179,29.75,5414.5
E02190,0,134,43.11,5776.74
E05518,15,146,26.19,4216.59
E03382,11,142,11.94,1826.82
E07905,9,170,35.55,6363.45
E04675,18,122,30.18,4225.2
E01246,10,149,10.15,1613.85
E06370,17,163,25.67,4620.6
E04529,0,150,44.06,6609.0
E00851,7,138,25.74,3732.3
E06836,8,142,32.23,4834.5
E07989,19,138,14.73,2312.61
E09151,8,164,24.16,4155.52
E01733,13,125,42.54,5870.52
E08942,14,162,20.6,3625.6
E07820,13,147,15.56,2489.6
E04554,13,145,48.86,7719.88
E00499,7,162,26.62,4498.78
E08200,12,158,43.53,7400.1
E09765,14,166,39.19,7054.2
E03533,6,173,40.18,7192.22
E03072,20,161,49.05,8878.05
E07632,9,174,46.67,8540.61
E05540,17,175,49.51,9505.92
E00696,15,121,44.81,6094.16
E02956,7,174,44.66,8083.46
E05121,20,135,19.15,2968.25
E08145,16,153,24.53,4145.57
E07504,2,160,39.57,6410.34
E06082,9,134,39.22,5608.46
E06027,6,166,16.94,2913.68
E07106,0,159,16.31,2593.29
E01240,15,142,19.86,3118.02
E03925,20,126,37.48,5472.08
E09149,11,160,46.79,8001.09
E04377,14,151,14.63,2413.95
E07748,9,173,47.58,8659.56
E09790,19,123,22.0,3124.0
E01442,6,167,31.52,5452.96
E08979,14,151,23.94,3950.1
E03471,13,152,14.74,2432.1
E02304,12,125,10.23,1401.51
E04543,9,138,13.86,2037.42
E02760,4,126,25.12,3265.6
E09802,12,152,15.47,2537.08
E03812,12,126,40.63,5606.94
E06649,7,169,36.94,6501.44
E01427,0,148,42.2,6245.6
E03812,4,150,40.63,6257.02
E05423,10,138,18.55,2745.4
E09673,10,151,49.52,7972.72
E04417,4,155,19.26,3062.34
E08445,15,133,43.26,6402.48
E04233,12,145,48.22,7570.54
E01202,3,139,30.22,4291.24
E04582,13,138,25.92,3913.92
E07527,10,178,27.74,5215.12
E07174,1,166,36.56,6105.52
E06792,5,124,45.39,5855.31
E08478,19,149,44.79,7524.72
E07606,8,168,27.02,4755.52
E04833,2,152,11.06,1703.24
E05108,10,169,46.89,8393.31
E00375,2,179,41.11,7440.91
E04514,17,159,11.24,1978.24
E01968,18,164,26.08,4746.56
E06688,17,158,49.8,8715.0
E06056,4,170,13.97,2430.78
E06176,3,149,32.08,4876.16
E06534,17,143,18.3,2928.0
E03411,1,136,24.65,3377.05
E02449,6,156,17.49,2833.38
E04758,20,167,46.96,8781.52
E05358,18,143,44.55,7172.55
E04707,0,132,21.88,2888.16
E06108,19,176,33.55,6542.25
E06998,10,166,43.66,7684.16
E00241,20,129,10.22,1522.78
E09729,5,178,43.63,7984.29
E04369,0,173,15.62,2702.26
E05242,8,147,40.92,6342.6
E03690,16,140,48.95,7636.2
E00798,4,129,23.88,3176.04
E01591,10,154,49.98,8196.72
E03973,16,180,16.71,3275.16
E01361,6,167,18.33,3171.09
E04276,6,156,28.14,4558.68
E07172,9,131,31.01,4341.4
E02659,9,147,41.49,6472.44
E01842,9,131,47.98,6717.2
E07027,9,156,17.06,2814.9
E00468,12,133,15.38,2230.1
E09429,12,135,25.56,3757.32
E08688,20,170,29.52,5608.8
E03742,12,164,30.9,5438.4
E02465,4,174,11.85,2109.3
E00072,17,153,45.41,7719.7
E03994,0,170,34.72,5902.4
E06828,9,178,39.17,7324.79
E04383,10,126,37.36,5080.96
E01346,12,162,43.16,7509.84
E09485,1,132,40.62,5402.46
E06895,12,141,35.56,5440.68
E07739,0,172,26.22,4509.84
E03232,6,160,48.79,8099.14
E01446,16,139,28.23,4375.65
E03133,12,162,46.4,8073.6
E04601,0,156,20.61,3215.16
E09404,11,135,34.22,4996.12
E06687,9,136,32.73,4745.85
E08563,2,177,24.23,4337.17
E09865,16,142,12.42,1962.36
E03097,2,153,33.56,5201.8
E09819,2,133,23.59,3184.65
E06276,18,128,16.88,2464.48
E05068,15,176,15.38,2937.58
E04308,5,141,30.58,4464.68
E05202,14,127,18.02,2540.82
E08195,2,138,35.2,4928.0
E00846,0,175,36.74,6429.5
E02267,16,167,29.55,5407.65
E07833,1,165,23.69,3932.54
E08675,6,130,16.89,2297.04
E07280,0,154,23.37,3598.98
E01343,14,131,37.73,5470.85
E04362,6,170,20.03,3525.28
E06990,1,157,13.15,2077.7
E08887,12,169,37.11,6716.91
E08734,17,170,19.72,3687.64
E04108,19,163,34.58,6293.56
E00332,2,179,46.17,8356.77
E05535,10,160,38.81,6597.7
E07421,11,136,13.64,2005.08
E05644,6,174,37.63,6773.4
E09951,1,166,41.92,7000.64
E04673,10,155,43.87,7238.55
E08815,13,176,17.41,3290.49
E02119,16,155,38.29,6547.59
E04920,15,128,41.26,5900.18
E05497,3,121,34.71,4304.04
E07449,3,147,12.66,1899.0
E06624,19,155,18.97,3300.78
E01095,2,137,12.16,1690.24
E08748,20,138,14.34,2265.72
E01092,4,123,27.6,3505.2
E04554,9,143,48.86,7426.72
E04776,9,127,24.66,3353.76
E07277,12,151,21.57,3515.91
E01795,18,175,48.11,9285.23
E04690,13,163,24.44,4301.44
E02586,8,165,18.76,3245.48
E02965,0,150,19.13,2869.5
E01464,11,130,11.35,1600.35
E01201,16,135,42.78,6459.78
E07922,4,153,18.99,2981.43
E00382,4,124,48.15,6163.2
E07680,16,160,11.59,2039.84
E03909,12,132,42.04,6053.76
E03388,6,157,26.9,4384.7
E07875,7,135,49.26,6994.92
E05168,11,165,33.16,5836.16
E07124,15,141,41.5,6474.0
E07545,1,163,15.96,2617.44
E09660,11,158,24.89,4206.41
E05892,13,149,26.89,4356.18
E08231,1,145,37.38,5457.48
E09609,4,125,42.38,5467.02
E04436,5,172,22.42,3968.34
E08499,17,153,34.47,5859.9
E01094,0,137,30.66,4200.42
E04152,5,179,20.9,3845.6
E06516,4,140,34.99,5038.56
E05581,18,162,12.36,2224.8
E00255,7,154,17.64,2840.04
E05942,17,154,11.01,1882.71
E02211,11,171,16.68,3035.76
E06030,17,129,13.34,1947.64
E06450,19,129,20.75,3071.0
E04308,9,135,30.58,4403.52
E07657,10,179,22.91,4329.99
E02194,19,146,33.1,5461.5
E06725,16,166,46.29,8424.78
E08104,7,149,16.87,2631.72
E00961,6,148,10.51,1618.54
E05690,17,141,37.7,5956.6
E09902,2,172,44.93,7817.82
E00505,11,126,45.75,6267.75
E00929,9,159,49.46,8309.28
E07906,17,140,23.65,3713.05
E07775,9,129,11.31,1560.78
E00812,6,169,27.37,4789.75
E04288,0,175,34.27,5997.25
E09012,1,161,15.33,2483.46
E00218,14,141,22.85,3541.75
E02232,17,126,48.26,6901.18
E05725,5,132,23.11,3166.07
E05469,8,144,30.75,4674.0
E09159,1,141,41.01,5823.42
E09020,9,177,29.75,5533.5
E00497,3,130,45.31,6026.23
E06291,2,140,31.74,4507.08
E05296,0,151,11.03,1665.53
E04509,18,142,34.88,5580.8
E04484,5,131,39.07,5313.52
E04210,20,147,12.93,2159.31
E04061,12,132,47.88,6894.72
E03775,11,163,32.77,5701.98
E01288,18,131,23.88,3558.12
E05713,3,147,36.06,5409.0
E06058,2,174,23.44,4125.44
E04716,19,180,31.23,6214.77
E00637,8,149,23.45,3681.65
E09187,9,169,36.88,6564.64
E08004,1,156,32.45,5094.65
E07461,2,171,15.81,2735.13
E00189,4,174,47.28,8415.84
E02909,0,165,34.95,5766.75
E04614,20,177,27.88,5492.36
E06570,15,138,18.96,2900.88
E01551,11,172,15.19,2779.77
E07283,14,149,39.58,6451.54
E08705,12,174,20.95,3896.7
E05892,6,138,26.89,3872.16
E06528,9,154,49.64,8091.32
E03325,0,177,49.65,8788.05
E06960,2,178,34.67,6240.6
E07596,15,154,38.51,6508.19
E01389,18,172,26.52,5038.8
E01791,13,155,16.54,2778.72
E02174,2,139,33.15,4674.15
E01195,6,131,15.56,2131.72
E04202,5,168,16.55,2863.15
E02835,19,176,39.54,7710.3
E01602,7,174,15.01,2716.81
E00857,18,145,33.86,5519.18
E00631,14,152,28.67,4759.22
E02861,9,140,48.22,7184.78
E05260,14,163,23.67,4189.59
E04675,2,169,30.18,5160.78
E09528,16,124,22.82,3194.8
E08714,14,153,26.03,4347.01
E02945,18,127,14.49,2101.05
E08979,6,138,23.94,3447.36
E06693,2,151,37.94,5804.82
E06991,7,180,28.44,5318.28
E05130,15,168,18.57,3398.31
E08086,20,171,49.98,9546.18
E06698,1,177,41.61,7406.58
E00709,11,157,30.05,5048.4
E08588,14,141,45.95,7122.25
E05810,17,158,44.64,7812.0
E09226,7,121,21.64,2769.92
E06669,10,133,25.99,3716.57
E01807,5,151,39.69,6191.64
E06680,14,174,10.13,1904.44
E06080,4,121,22.77,2846.25
E04860,5,163,44.32,7445.76
E05947,16,126,45.26,6426.92
E07182,15,145,47.09,7534.4
E08305,1,123,25.5,3162.0
E01184,1,176,10.14,1794.78
E06570,8,120,18.96,2426.88
E04519,9,155,26.45,4337.8
E01945,16,148,41.35,6781.4
E03552,15,141,18.93,2953.08
E07417,9,155,18.75,3075.0
E00011,0,153,23.73,3630.69
E05189,17,166,31.94,5845.02
E02421,17,151,48.89,8213.52
E07790,19,123,24.85,3528.7
E00540,7,175,36.85,6706.7
E06941,3,134,35.52,4866.24
E03960,9,164,19.0,3287.0
E05920,13,142,24.78,3840.9
E03616,12,169,11.96,2164.76
E03447,1,170,23.8,4069.8
E02169,2,125,10.95,1390.65
E08968,14,164,39.8,7084.4
E03694,17,128,44.51,6453.95
E00791,3,134,19.85,2719.45
E01338,2,174,10.82,1904.32
E05106,3,138,11.55,1628.55
E00727,19,129,21.78,3223.44
E08974,14,139,48.72,7454.16
E08732,19,171,36.15,6868.5
E00430,4,132,26.23,3567.28
E09606,18,136,39.51,6084.54
E08842,19,163,14.18,2580.76
E08822,3,147,47.27,7090.5
E08030,16,138,20.07,3090.78
E00532,6,173,49.3,8824.7
E03214,10,127,39.38,5395.06
E05450,10,155,45.61,7525.65
E05314,15,142,45.45,7135.65
E07207,3,120,27.88,3429.24
E01059,17,171,17.19,3231.72
E09977,10,166,49.8,8764.8
E03319,14,121,16.66,2249.1
E00017,13,158,17.3,2958.3
E00961,1,127,10.51,1345.28
E00708,13,149,49.78,8064.36
E05972,12,140,11.04,1678.08
E09434,8,121,33.52,4324.08
E09793,6,180,13.97,2598.42
E01074,2,124,46.88,5906.88
E04091,11,169,41.89,7540.2
E03706,6,157,42.05,6854.15
E04160,15,137,40.48,6152.96
E03342,2,180,38.78,7057.96
E05939,3,160,44.7,7286.1
E09854,9,149,26.42,4174.36
E00928,14,161,11.6,2030.0
E09348,13,158,48.47,8288.37
E02357,13,134,41.21,6057.87
E08070,1,175,40.3,7092.8
E07081,2,122,42.56,5277.44
E03002,11,129,38.87,5441.8
E06049,3,158,40.12,6459.32
E00884,1,168,30.65,5179.85
E03496,16,169,41.31,7642.35
E04036,14,172,18.68,3474.48
E05937,0,177,25.28,4474.56
E08500,2,141,44.19,6319.17
E02329,12,129,29.97,4225.77
E00091,1,158,38.2,6073.8
E03066,18,169,38.95,7283.65
E09363,13,133,36.71,5359.66
E07160,16,153,16.93,2861.17
E00494,13,121,18.89,2531.26
E06753,14,180,40.91,7936.54
E09765,14,139,39.19,5996.07
E00058,2,152,37.25,5736.5
E08143,16,145,18.39,2960.79
E04483,1,167,38.18,6414.24
E05154,13,135,39.57,5856.36
E02106,6,160,26.49,4397.34
E03894,19,135,22.97,3537.38
E08803,0,162,22.37,3623.94
E08075,8,138,42.8,6248.8
E09448,18,175,24.61,4749.73
E01033,3,143,11.81,1724.26
E08255,15,140,39.5,6122.5
E06289,20,155,17.64,3087.0
E09191,2,171,20.02,3463.46
E08696,4,150,47.54,7321.16
E06068,18,150,36.8,6182.4
E05915,12,145,10.42,1635.94
E01194,4,165,48.47,8191.43
E00788,3,128,43.65,5718.15
E06507,10,178,21.21,3987.48
E08242,10,159,48.92,8267.48
E00829,15,178,26.66,5145.38
E04846,18,173,28.64,5470.24
E08673,18,153,30.48,5212.08
E07746,1,153,11.47,1766.38
E06135,7,133,22.09,3092.6
E09646,0,163,34.2,5574.6
E06791,13,127,34.65,4851.0
E07827,3,162,11.43,1885.95
E07261,6,147,41.33,6323.49
E09010,5,122,16.03,2035.81
E02233,15,179,14.12,2739.28
E01122,19,139,24.94,3940.52
E07545,3,170,15.96,2761.08
E00010,4,165,25.68,4339.92
E02336,13,144,22.41,3518.37
E05384,8,176,46.97,8642.48
E00458,18,155,10.97,1897.81
E08068,12,134,23.05,3365.3
E01926,19,151,46.15,7845.5
E04889,6,167,42.7,7387.1
E01255,2,169,16.93,2895.03
E07497,16,171,34.85,6516.95
E06097,11,162,31.1,5380.3
E03436,8,179,28.22,5277.14
E03572,1,128,18.66,2407.14
E07568,2,178,45.75,8235.0
E08658,10,146,16.56,2583.36
E03169,2,155,13.47,2114.79
E06982,5,180,38.35,7094.75
E03952,9,130,31.42,4367.38
E06804,4,146,12.73,1909.5
E03551,1,120,36.9,4464.9
E09489,9,135,41.2,5932.8
E00711,15,122,33.79,4629.23
E01283,15,127,31.71,4502.82
E05950,17,178,35.12,6848.4
E03010,9,152,46.44,7476.84
E03483,11,157,41.26,6931.68
E06850,4,166,23.55,4003.5
E08945,7,180,32.4,6058.8
E05851,7,147,12.43,1914.22
E03693,3,151,11.76,1811.04
E05148,7,160,19.17,3201.39
E07399,4,142,38.88,5676.48
E01594,14,169,44.92,8220.36
E00707,1,125,39.34,4956.84
E02689,5,129,40.53,5431.02
E09002,9,137,10.33,1508.18
E03318,15,139,42.07,6478.78
E03603,10,134,40.72,5863.68
E07514,5,173,28.37,5049.86
E09268,20,147,21.01,3508.67
E08393,9,163,10.05,1728.6
E07737,10,122,47.41,6258.12
E00047,13,148,29.32,4720.52
E04602,3,133,39.74,5404.64
E00765,19,178,40.22,7923.34
E08208,9,160,43.19,7299.11
E03176,19,152,26.94,4606.74
E06146,5,167,33.16,5703.52
E04297,18,173,29.97,5724.27
E05072,10,171,16.89,3057.09
E08279,0,160,45.65,7304.0
E07882,3,169,46.64,8022.08
E02136,6,180,20.88,3883.68
E01623,9,147,38.78,6049.68
E08781,9,177,18.51,3442.86
E03301,10,135,28.24,4094.8
E03368,7,177,45.33,8340.72
E01211,11,168,10.31,1845.49
E05934,2,127,18.7,2412.3
E08672,1,128,19.15,2470.35
E05773,11,125,23.6,3209.6
E04859,14,159,32.68,5653.64
E01689,11,167,11.1,1975.8
E01336,15,170,17.16,3174.6
E05473,19,138,46.13,7242.41
E02619,17,131,47.61,7046.28
E02347,8,163,10.13,1732.23
E08323,12,173,27.89,5159.65
E09997,9,145,33.4,5143.6
E02580,0,131,33.51,4389.81
E05926,11,123,22.14,2966.76
E03792,12,122,22.48,3012.32
E05161,19,144,42.1,6862.3
E06365,13,180,49.25,9505.25
E06876,12,131,34.56,4942.08
E04945,7,143,33.56,5034.0
E02502,19,142,41.29,6647.69
E05276,14,180,22.88,4438.72
E06084,14,163,27.08,4793.16
E09453,9,150,35.83,5696.97
E00050,1,149,34.52,5178.0
E06692,16,146,17.48,2831.76
E01413,8,180,46.58,8757.04
E07164,3,142,33.08,4796.6
E06910,8,169,30.28,5359.56
E02661,18,175,13.16,2539.88
E00831,18,142,22.46,3593.6
E09518,7,130,37.71,5166.27
E09173,15,177,47.39,9098.88
E09063,8,148,35.42,5525.52
E00420,11,125,44.53,6056.08
E05076,15,165,28.3,5094.0
E04516,16,138,47.1,7253.4
E03298,14,135,30.39,4528.11
E06359,9,125,24.91,3337.94
E03702,13,147,30.72,4915.2
E02614,1,159,19.98,3196.8
E01385,6,163,14.33,2421.77
E01845,9,167,19.41,3416.16
E08720,18,151,12.11,2046.59
E09929,16,156,18.56,3192.32
E01074,3,137,46.88,6563.2
E01041,11,127,15.96,2202.48
E07509,17,151,20.16,3386.88
E09050,12,122,45.97,6159.98
E09449,1,125,13.09,1649.34
E09227,14,152,38.92,6460.72
E08401,1,127,23.89,3057.92
E03335,6,129,33.28,4492.8
E09655,5,151,10.28,1603.68
E04951,18,170,27.67,5201.96
E01487,14,149,18.36,2992.68
E06626,13,178,33.4,6379.4
E03828,5,145,49.28,7392.0
E02255,12,136,26.38,3904.24
E04303,8,148,10.18,1588.08
E09444,9,138,12.32,1811.04
E05918,12,147,40.53,6444.27
E00601,13,170,38.05,6963.15
E08894,4,157,44.49,7162.89
E02164,3,178,40.22,7279.82
E06624,8,160,18.97,3186.96
E04256,8,135,10.42,1490.06
E03245,10,149,15.44,2454.96
E00673,11,180,48.1,9187.1
E07831,16,175,40.13,7664.83
E05149,14,175,16.15,3052.35
E02215,14,169,45.91,8401.53
E08166,19,168,18.73,3502.51
E05922,12,158,39.7,6749.0
E04443,15,124,42.09,5850.51
E04139,12,135,30.67,4508.49
E04510,5,155,31.25,5000.0
